탑승일자,버스정류장ARS번호,총승객수,승차총승객수,하차총승객수
2019-04-26,02003,1859.0,478.0,1381.0
2019-04-26,02006,12616.0,5991.0,6625.0
2019-04-26,02282,1219.0,288.0,931.0
2019-04-27,02003,1292.0,342.0,950.0
2019-04-27,02006,10239.0,5173.0,5066.0
2019-04-27,02282,1636.0,305.0,1331.0
2019-04-28,02003,1209.0,357.0,852.0
2019-04-28,02006,8700.0,4624.0,4076.0
2019-04-28,02282,1005.0,179.0,826.0
2019-04-29,02003,1852.0,452.0,1400.0
2019-04-29,02006,12105.0,5697.0,6408.0
2019-04-29,02282,1201.0,241.0,960.0
2019-04-30,02003,1863.0,481.0,1382.0
2019-04-30,02006,12302.0,5764.0,6538.0
2019-04-30,02282,1466.0,337.0,1129.0
2019-05-01,02003,1476.0,319.0,1157.0
2019-05-01,02006,9602.0,4300.0,5302.0
2019-05-01,02282,1292.0,267.0,1025.0
2019-05-02,02003,1963.0,478.0,1485.0
2019-05-02,02006,12167.0,5536.0,6631.0
2019-05-02,02282,1312.0,279.0,1033.0
2019-05-03,02003,2142.0,537.0,1605.0
2019-05-03,02006,13571.0,6394.0,7177.0
2019-05-03,02282,1443.0,301.0,1142.0
2019-05-04,02003,1482.0,330.0,1152.0
2019-05-04,02006,10087.0,4861.0,5226.0
2019-05-04,02282,1650.0,327.0,1323.0
2019-05-05,02003,1197.0,326.0,871.0
2019-05-05,02006,9215.0,4932.0,4283.0
2019-05-05,02282,1366.0,276.0,1090.0
2019-05-06,02003,1043.0,380.0,663.0
2019-05-06,02006,9415.0,5190.0,4225.0
2019-05-06,02282,1364.0,277.0,1087.0
2019-05-07,02003,1925.0,495.0,1430.0
2019-05-07,02006,12426.0,5814.0,6612.0
2019-05-07,02282,1215.0,242.0,973.0
2019-05-08,02003,1762.0,478.0,1284.0
2019-05-08,02006,12115.0,5476.0,6639.0
2019-05-08,02282,1172.0,248.0,924.0
2019-05-09,02003,1881.0,447.0,1434.0
2019-05-09,02006,12166.0,5560.0,6606.0
2019-05-09,02282,1299.0,262.0,1037.0
2019-05-10,02003,2001.0,515.0,1486.0
2019-05-10,02006,13102.0,6209.0,6893.0
2019-05-10,02282,1453.0,313.0,1140.0
2019-05-11,02003,1339.0,313.0,1026.0
2019-05-11,02006,10448.0,5016.0,5432.0
2019-05-11,02282,1550.0,252.0,1298.0
2019-05-12,02003,1238.0,296.0,942.0
2019-05-12,02006,8754.0,4625.0,4129.0
2019-05-12,02282,1044.0,213.0,831.0
2019-05-13,02003,1821.0,460.0,1361.0
2019-05-13,02006,11907.0,5492.0,6415.0
2019-05-13,02282,1126.0,261.0,865.0
2019-05-14,02003,1893.0,414.0,1479.0
2019-05-14,02006,12093.0,5567.0,6526.0
2019-05-14,02282,1277.0,282.0,995.0
2019-05-15,02003,1765.0,450.0,1315.0
2019-05-15,02006,11984.0,5414.0,6570.0
2019-05-15,02282,1268.0,298.0,970.0
2019-05-16,02003,1862.0,466.0,1396.0
2019-05-16,02006,12164.0,5586.0,6578.0
2019-05-16,02282,1281.0,276.0,1005.0
2019-05-17,02003,1926.0,517.0,1409.0
2019-05-17,02006,13020.0,6298.0,6722.0
2019-05-17,02282,1401.0,338.0,1063.0
2019-05-18,02003,1463.0,389.0,1074.0
2019-05-18,02006,10184.0,5045.0,5139.0
2019-05-18,02282,1489.0,218.0,1271.0
2019-05-19,02003,1047.0,312.0,735.0
2019-05-19,02006,7603.0,4072.0,3531.0
2019-05-19,02282,694.0,117.0,577.0
2019-05-20,02003,1785.0,454.0,1331.0
2019-05-20,02006,11778.0,5424.0,6354.0
2019-05-20,02282,1285.0,301.0,984.0
2019-05-21,02003,1859.0,443.0,1416.0
2019-05-21,02006,11925.0,5487.0,6438.0
2019-05-21,02282,1272.0,297.0,975.0
2019-05-22,02003,1770.0,470.0,1300.0
2019-05-22,02006,12023.0,5523.0,6500.0
2019-05-22,02282,1256.0,295.0,961.0
2019-05-23,02003,1975.0,468.0,1507.0
2019-05-23,02006,12326.0,5689.0,6637.0
2019-05-23,02282,1249.0,315.0,934.0
2019-05-24,02003,2014.0,478.0,1536.0
2019-05-24,02006,13002.0,6133.0,6869.0
2019-05-24,02282,1320.0,338.0,982.0
2019-05-25,02003,1466.0,396.0,1070.0
2019-05-25,02006,10417.0,5005.0,5412.0
2019-05-25,02282,1489.0,277.0,1212.0
2019-05-26,02003,1214.0,318.0,896.0
2019-05-26,02006,8712.0,4594.0,4118.0
2019-05-26,02282,1107.0,221.0,886.0
2019-05-27,02003,1654.0,415.0,1239.0
2019-05-27,02006,10927.0,5097.0,5830.0
2019-05-27,02282,1025.0,259.0,766.0
2019-05-28,02003,1825.0,442.0,1383.0
2019-05-28,02006,11848.0,5376.0,6472.0
2019-05-28,02282,1311.0,299.0,1012.0
2019-05-29,02003,1772.0,461.0,1311.0
2019-05-29,02006,11972.0,5590.0,6382.0
2019-05-29,02282,1202.0,275.0,927.0
2019-05-30,02003,1869.0,475.0,1394.0
2019-05-30,02006,11715.0,5526.0,6189.0
2019-05-30,02282,1202.0,273.0,929.0
2019-05-31,02003,1989.0,513.0,1476.0
2019-05-31,02006,12492.0,5991.0,6501.0
2019-05-31,02282,1280.0,269.0,1011.0
2019-06-01,02003,1240.0,294.0,946.0
2019-06-01,02006,9714.0,4632.0,5082.0
2019-06-01,02282,1397.0,244.0,1153.0
2019-06-02,02003,1186.0,332.0,854.0
2019-06-02,02006,8358.0,4391.0,3967.0
2019-06-02,02282,941.0,189.0,752.0
2019-06-03,02003,1784.0,448.0,1336.0
2019-06-03,02006,11870.0,5433.0,6437.0
2019-06-03,02282,1211.0,301.0,910.0
2019-06-04,02003,1888.0,481.0,1407.0
2019-06-04,02006,11959.0,5502.0,6457.0
2019-06-04,02282,1163.0,269.0,894.0
2019-06-05,02003,1999.0,504.0,1495.0
2019-06-05,02006,12897.0,5969.0,6928.0
2019-06-05,02282,1257.0,270.0,987.0
2019-06-06,02003,963.0,247.0,716.0
2019-06-06,02006,8265.0,4027.0,4238.0
2019-06-06,02282,1045.0,182.0,863.0
2019-06-07,02003,1749.0,440.0,1309.0
2019-06-07,02006,11089.0,5247.0,5842.0
2019-06-07,02282,1217.0,242.0,975.0
2019-06-08,02003,1282.0,342.0,940.0
2019-06-08,02006,9439.0,4658.0,4781.0
2019-06-08,02282,1415.0,247.0,1168.0
2019-06-09,02003,940.0,289.0,651.0
2019-06-09,02006,7259.0,4009.0,3250.0
2019-06-09,02282,846.0,163.0,683.0
2019-06-10,02003,1744.0,423.0,1321.0
2019-06-10,02006,11510.0,5351.0,6159.0
2019-06-10,02282,1166.0,264.0,902.0
2019-06-11,02003,1705.0,460.0,1245.0
2019-06-11,02006,11783.0,5357.0,6426.0
2019-06-11,02282,1270.0,283.0,987.0
2019-06-12,02003,1731.0,427.0,1304.0
2019-06-12,02006,12055.0,5503.0,6552.0
2019-06-12,02282,1228.0,291.0,937.0
2019-06-13,02003,1830.0,473.0,1357.0
2019-06-13,02006,12139.0,5637.0,6502.0
2019-06-13,02282,1219.0,283.0,936.0
2019-06-14,02003,1815.0,456.0,1359.0
2019-06-14,02006,12745.0,6031.0,6714.0
2019-06-14,02282,1263.0,329.0,934.0
2019-06-15,02003,1359.0,317.0,1042.0
2019-06-15,02006,9237.0,4587.0,4650.0
2019-06-15,02282,1409.0,281.0,1128.0
2019-06-16,02003,1206.0,319.0,887.0
2019-06-16,02006,8047.0,4324.0,3723.0
2019-06-16,02282,1110.0,200.0,910.0
2019-06-17,02003,1760.0,446.0,1314.0
2019-06-17,02006,11659.0,5445.0,6214.0
2019-06-17,02282,1309.0,251.0,1058.0
2019-06-18,02003,1782.0,460.0,1322.0
2019-06-18,02006,11243.0,5278.0,5965.0
2019-06-18,02282,1148.0,276.0,872.0
2019-06-19,02003,1702.0,484.0,1218.0
2019-06-19,02006,11610.0,5449.0,6161.0
2019-06-19,02282,1234.0,265.0,969.0
2019-06-20,02003,1860.0,479.0,1381.0
2019-06-20,02006,12068.0,5605.0,6463.0
2019-06-20,02282,1337.0,291.0,1046.0
2019-06-21,02003,1845.0,506.0,1339.0
2019-06-21,02006,12699.0,6039.0,6660.0
2019-06-21,02282,1322.0,303.0,1019.0
2019-06-22,02003,1348.0,398.0,950.0
2019-06-22,02006,9998.0,4902.0,5096.0
2019-06-22,02282,1515.0,315.0,1200.0
2019-06-23,02003,1131.0,328.0,803.0
2019-06-23,02006,8366.0,4475.0,3891.0
2019-06-23,02282,1030.0,169.0,861.0
2019-06-24,02003,1523.0,422.0,1101.0
2019-06-24,02006,11443.0,5443.0,6000.0
2019-06-24,02282,1287.0,259.0,1028.0
2019-06-25,02003,1583.0,458.0,1125.0
2019-06-25,02006,11501.0,5490.0,6011.0
2019-06-25,02282,1269.0,261.0,1008.0
2019-06-26,02003,1600.0,449.0,1151.0
2019-06-26,02006,11458.0,5390.0,6068.0
2019-06-26,02282,1280.0,270.0,1010.0
2019-06-27,02003,1487.0,453.0,1034.0
2019-06-27,02006,11565.0,5393.0,6172.0
2019-06-27,02282,1214.0,243.0,971.0
2019-06-28,02003,1771.0,526.0,1245.0
2019-06-28,02006,12553.0,6149.0,6404.0
2019-06-28,02282,1369.0,331.0,1038.0
2019-06-29,02003,1112.0,294.0,818.0
2019-06-29,02006,8478.0,4248.0,4230.0
2019-06-29,02282,1300.0,257.0,1043.0
2019-06-30,02003,953.0,327.0,626.0
2019-06-30,02006,7739.0,4128.0,3611.0
2019-06-30,02282,956.0,175.0,781.0
2019-07-01,02003,1407.0,433.0,974.0
2019-07-01,02006,10844.0,5167.0,5677.0
2019-07-01,02282,1234.0,277.0,957.0
2019-07-02,02003,1501.0,449.0,1052.0
2019-07-02,02006,10903.0,5249.0,5654.0
2019-07-02,02282,1224.0,233.0,991.0
2019-07-03,02003,1422.0,388.0,1034.0
2019-07-03,02006,11205.0,5358.0,5847.0
2019-07-03,02282,1324.0,303.0,1021.0
2019-07-04,02003,1454.0,453.0,1001.0
2019-07-04,02006,11490.0,5432.0,6058.0
2019-07-04,02282,1232.0,283.0,949.0
2019-07-05,02003,1701.0,473.0,1228.0
2019-07-05,02006,12168.0,5919.0,6249.0
2019-07-05,02282,1405.0,325.0,1080.0
2019-07-06,02003,1140.0,309.0,831.0
2019-07-06,02006,8673.0,4183.0,4490.0
2019-07-06,02282,1156.0,184.0,972.0
2019-07-07,02003,1027.0,345.0,682.0
2019-07-07,02006,7718.0,4192.0,3526.0
2019-07-07,02282,924.0,201.0,723.0
2019-07-08,02003,1444.0,424.0,1020.0
2019-07-08,02006,11152.0,5259.0,5893.0
2019-07-08,02282,1119.0,231.0,888.0
2019-07-09,02003,1525.0,436.0,1089.0
2019-07-09,02006,11242.0,5313.0,5929.0
2019-07-09,02282,1149.0,262.0,887.0
2019-07-10,02003,1474.0,438.0,1036.0
2019-07-10,02006,11020.0,5154.0,5866.0
2019-07-10,02282,1218.0,267.0,951.0
2019-07-11,02003,1411.0,397.0,1014.0
2019-07-11,02006,10991.0,5129.0,5862.0
2019-07-11,02282,1176.0,267.0,909.0
2019-07-12,02003,1648.0,459.0,1189.0
2019-07-12,02006,12340.0,5887.0,6453.0
2019-07-12,02282,1384.0,301.0,1083.0
2019-07-13,02003,1205.0,334.0,871.0
2019-07-13,02006,9157.0,4463.0,4694.0
2019-07-13,02282,1494.0,265.0,1229.0
2019-07-14,02003,1028.0,305.0,723.0
2019-07-14,02006,7663.0,4113.0,3550.0
2019-07-14,02282,1091.0,172.0,919.0
2019-07-15,02003,1372.0,430.0,942.0
2019-07-15,02006,10974.0,5168.0,5806.0
2019-07-15,02282,1181.0,252.0,929.0
2019-07-16,02003,1464.0,428.0,1036.0
2019-07-16,02006,11436.0,5337.0,6099.0
2019-07-16,02282,1361.0,314.0,1047.0
2019-07-17,02003,1669.0,477.0,1192.0
2019-07-17,02006,11305.0,5260.0,6045.0
2019-07-17,02282,1256.0,303.0,953.0
2019-07-18,02003,1621.0,468.0,1153.0
2019-07-18,02006,11601.0,5467.0,6134.0
2019-07-18,02282,1297.0,290.0,1007.0
2019-07-19,02003,1697.0,502.0,1195.0
2019-07-19,02006,12393.0,6040.0,6353.0
2019-07-19,02282,1366.0,308.0,1058.0
2019-07-20,02003,1131.0,301.0,830.0
2019-07-20,02006,8749.0,4249.0,4500.0
2019-07-20,02282,1050.0,185.0,865.0
2019-07-21,02003,886.0,314.0,572.0
2019-07-21,02006,7544.0,4152.0,3392.0
2019-07-21,02282,767.0,156.0,611.0
2019-07-22,02003,1471.0,425.0,1046.0
2019-07-22,02006,11241.0,5402.0,5839.0
2019-07-22,02282,1185.0,282.0,903.0
2019-07-23,02003,1485.0,437.0,1048.0
2019-07-23,02006,11516.0,5400.0,6116.0
2019-07-23,02282,1326.0,301.0,1025.0
2019-07-24,02003,1472.0,425.0,1047.0
2019-07-24,02006,11177.0,5269.0,5908.0
2019-07-24,02282,1156.0,268.0,888.0
2019-07-25,02003,1421.0,412.0,1009.0
2019-07-25,02006,11188.0,5343.0,5845.0
2019-07-25,02282,1232.0,283.0,949.0
2019-07-26,02003,1438.0,429.0,1009.0
2019-07-26,02006,10983.0,5381.0,5602.0
2019-07-26,02282,1030.0,244.0,786.0
2019-07-27,02003,1070.0,299.0,771.0
2019-07-27,02006,8521.0,4150.0,4371.0
2019-07-27,02282,1140.0,222.0,918.0
2019-07-28,02003,780.0,250.0,530.0
2019-07-28,02006,6658.0,3661.0,2997.0
2019-07-28,02282,663.0,115.0,548.0
2019-07-29,02003,1437.0,475.0,962.0
2019-07-29,02006,11327.0,5438.0,5889.0
2019-07-29,02282,1377.0,321.0,1056.0
2019-07-30,02003,1447.0,466.0,981.0
2019-07-30,02006,11318.0,5444.0,5874.0
2019-07-30,02282,1331.0,311.0,1020.0
2019-07-31,02003,1327.0,395.0,932.0
2019-07-31,02006,10481.0,5030.0,5451.0
2019-07-31,02282,1212.0,269.0,943.0
2019-08-01,02003,1436.0,410.0,1026.0
2019-08-01,02006,11289.0,5527.0,5762.0
2019-08-01,02282,1434.0,321.0,1113.0
2019-08-02,02003,1635.0,439.0,1196.0
2019-08-02,02006,11951.0,5783.0,6168.0
2019-08-02,02282,1595.0,403.0,1192.0
2019-08-03,02003,1124.0,301.0,823.0
2019-08-03,02006,8456.0,4165.0,4291.0
2019-08-03,02282,1275.0,226.0,1049.0
2019-08-04,02003,899.0,243.0,656.0
2019-08-04,02006,7424.0,4023.0,3401.0
2019-08-04,02282,921.0,194.0,727.0
2019-08-05,02003,1346.0,403.0,943.0
2019-08-05,02006,10598.0,5031.0,5567.0
2019-08-05,02282,1125.0,290.0,835.0
2019-08-06,02003,1222.0,379.0,843.0
2019-08-06,02006,10863.0,5141.0,5722.0
2019-08-06,02282,1171.0,289.0,882.0
2019-08-07,02003,1331.0,385.0,946.0
2019-08-07,02006,10750.0,5116.0,5634.0
2019-08-07,02282,1108.0,259.0,849.0
2019-08-08,02003,1394.0,416.0,978.0
2019-08-08,02006,10978.0,5326.0,5652.0
2019-08-08,02282,1147.0,271.0,876.0
2019-08-09,02003,1608.0,442.0,1166.0
2019-08-09,02006,11235.0,5411.0,5824.0
2019-08-09,02282,1168.0,267.0,901.0
2019-08-10,02003,958.0,257.0,701.0
2019-08-10,02006,8614.0,4115.0,4499.0
2019-08-10,02282,976.0,183.0,793.0
2019-08-11,02003,836.0,264.0,572.0
2019-08-11,02006,7169.0,3916.0,3253.0
2019-08-11,02282,795.0,141.0,654.0
2019-08-12,02003,1285.0,422.0,863.0
2019-08-12,02006,10420.0,4967.0,5453.0
2019-08-12,02282,1090.0,234.0,856.0
2019-08-13,02003,1487.0,459.0,1028.0
2019-08-13,02006,11263.0,5325.0,5938.0
2019-08-13,02282,1179.0,275.0,904.0
2019-08-14,02003,1521.0,474.0,1047.0
2019-08-14,02006,11964.0,5632.0,6332.0
2019-08-14,02282,1331.0,294.0,1037.0
2019-08-15,02003,847.0,172.0,675.0
2019-08-15,02006,7574.0,3629.0,3945.0
2019-08-15,02282,945.0,161.0,784.0
2019-08-16,02003,1509.0,409.0,1100.0
2019-08-16,02006,11243.0,5378.0,5865.0
2019-08-16,02282,1292.0,291.0,1001.0
2019-08-17,02003,1059.0,298.0,761.0
2019-08-17,02006,9169.0,4650.0,4519.0
2019-08-17,02282,1295.0,185.0,1110.0
2019-08-18,02003,985.0,348.0,637.0
2019-08-18,02006,7944.0,4379.0,3565.0
2019-08-18,02282,974.0,190.0,784.0
2019-08-19,02003,1459.0,493.0,966.0
2019-08-19,02006,11185.0,5330.0,5855.0
2019-08-19,02282,1259.0,292.0,967.0
2019-08-20,02003,1561.0,445.0,1116.0
2019-08-20,02006,11419.0,5521.0,5898.0
2019-08-20,02282,1282.0,256.0,1026.0
2019-08-21,02003,1526.0,407.0,1119.0
2019-08-21,02006,11309.0,5311.0,5998.0
2019-08-21,02282,1230.0,271.0,959.0
2019-08-22,02003,1573.0,442.0,1131.0
2019-08-22,02006,11645.0,5604.0,6041.0
2019-08-22,02282,1287.0,266.0,1021.0
2019-08-23,02003,1681.0,463.0,1218.0
2019-08-23,02006,12584.0,6003.0,6581.0
2019-08-23,02282,1482.0,343.0,1139.0
2019-08-24,02003,1168.0,336.0,832.0
2019-08-24,02006,9515.0,4745.0,4770.0
2019-08-24,02282,1404.0,204.0,1200.0
2019-08-25,02003,959.0,300.0,659.0
2019-08-25,02006,7760.0,4273.0,3487.0
2019-08-25,02282,1088.0,189.0,899.0
2019-08-26,02003,1490.0,474.0,1016.0
2019-08-26,02006,11746.0,5474.0,6272.0
2019-08-26,02282,1265.0,289.0,976.0
2019-08-27,02003,1594.0,472.0,1122.0
2019-08-27,02006,11571.0,5423.0,6148.0
2019-08-27,02282,1331.0,327.0,1004.0
2019-08-28,02003,1644.0,473.0,1171.0
2019-08-28,02006,11721.0,5494.0,6227.0
2019-08-28,02282,1316.0,306.0,1010.0
2019-08-29,02003,1515.0,427.0,1088.0
2019-08-29,02006,11211.0,5411.0,5800.0
2019-08-29,02282,1200.0,272.0,928.0
2019-08-30,02003,1766.0,524.0,1242.0
2019-08-30,02006,12717.0,6134.0,6583.0
2019-08-30,02282,1502.0,378.0,1124.0
2019-08-31,02003,1021.0,281.0,740.0
2019-08-31,02006,9917.0,4791.0,5126.0
2019-08-31,02282,1596.0,295.0,1301.0
2019-09-01,02003,1185.0,353.0,832.0
2019-09-01,02006,8722.0,4725.0,3997.0
2019-09-01,02282,1054.0,189.0,865.0
2019-09-02,02003,1709.0,435.0,1274.0
2019-09-02,02006,11793.0,5483.0,6310.0
2019-09-02,02282,1274.0,291.0,983.0
2019-09-03,02003,1879.0,468.0,1411.0
2019-09-03,02006,11808.0,5405.0,6403.0
2019-09-03,02282,1215.0,300.0,915.0
2019-09-04,02003,1716.0,441.0,1275.0
2019-09-04,02006,11148.0,5084.0,6064.0
2019-09-04,02282,1122.0,252.0,870.0
2019-09-05,02003,1755.0,466.0,1289.0
2019-09-05,02006,11245.0,5124.0,6121.0
2019-09-05,02282,1105.0,264.0,841.0
2019-09-06,02003,1876.0,518.0,1358.0
2019-09-06,02006,12269.0,5754.0,6515.0
2019-09-06,02282,1193.0,278.0,915.0
2019-09-07,02003,796.0,228.0,568.0
2019-09-07,02006,5901.0,2886.0,3015.0
2019-09-07,02282,555.0,88.0,467.0
2019-09-08,02003,1013.0,266.0,747.0
2019-09-08,02006,7599.0,3927.0,3672.0
2019-09-08,02282,885.0,157.0,728.0
2019-09-09,02003,1743.0,445.0,1298.0
2019-09-09,02006,12065.0,5479.0,6586.0
2019-09-09,02282,1184.0,251.0,933.0
2019-09-10,02003,1618.0,391.0,1227.0
2019-09-10,02006,11205.0,4944.0,6261.0
2019-09-10,02282,1066.0,255.0,811.0
2019-09-11,02003,2012.0,422.0,1590.0
2019-09-11,02006,12921.0,5675.0,7246.0
2019-09-11,02282,1242.0,296.0,946.0
2019-09-12,02003,904.0,177.0,727.0
2019-09-12,02006,6620.0,2976.0,3644.0
2019-09-12,02282,871.0,153.0,718.0
2019-09-13,02003,907.0,277.0,630.0
2019-09-13,02006,7899.0,4339.0,3560.0
2019-09-13,02282,1574.0,497.0,1077.0
2019-09-14,02003,921.0,306.0,615.0
2019-09-14,02006,7910.0,4646.0,3264.0
2019-09-14,02282,1291.0,345.0,946.0
2019-09-15,02003,974.0,359.0,615.0
2019-09-15,02006,8724.0,5090.0,3634.0
2019-09-15,02282,985.0,193.0,792.0
2019-09-16,02003,1714.0,488.0,1226.0
2019-09-16,02006,12036.0,5786.0,6250.0
2019-09-16,02282,1116.0,246.0,870.0
2019-09-17,02003,1725.0,445.0,1280.0
2019-09-17,02006,11859.0,5478.0,6381.0
2019-09-17,02282,1331.0,300.0,1031.0
2019-09-18,02003,1857.0,462.0,1395.0
2019-09-18,02006,11900.0,5434.0,6466.0
2019-09-18,02282,1298.0,294.0,1004.0
2019-09-19,02003,1837.0,463.0,1374.0
2019-09-19,02006,12207.0,5544.0,6663.0
2019-09-19,02282,1260.0,263.0,997.0
2019-09-20,02003,1898.0,507.0,1391.0
2019-09-20,02006,11583.0,5665.0,5918.0
2019-09-20,02282,1391.0,324.0,1067.0
2019-09-21,02003,1130.0,311.0,819.0
2019-09-21,02006,9947.0,4871.0,5076.0
2019-09-21,02282,1308.0,241.0,1067.0
2019-09-22,02003,843.0,251.0,592.0
2019-09-22,02006,7131.0,3743.0,3388.0
2019-09-22,02282,803.0,145.0,658.0
2019-09-23,02003,1761.0,488.0,1273.0
2019-09-23,02006,11914.0,5381.0,6533.0
2019-09-23,02282,1360.0,330.0,1030.0
2019-09-24,02003,1752.0,462.0,1290.0
2019-09-24,02006,12021.0,5457.0,6564.0
2019-09-24,02282,1296.0,286.0,1010.0
2019-09-25,02003,1785.0,445.0,1340.0
2019-09-25,02006,12048.0,5538.0,6510.0
2019-09-25,02282,1354.0,308.0,1046.0
2019-09-26,02003,1867.0,449.0,1418.0
2019-09-26,02006,12407.0,5654.0,6753.0
2019-09-26,02282,1386.0,327.0,1059.0
2019-09-27,02003,2073.0,492.0,1581.0
2019-09-27,02006,13016.0,6262.0,6754.0
2019-09-27,02282,1428.0,330.0,1098.0
2019-09-28,02003,1306.0,358.0,948.0
2019-09-28,02006,10165.0,4955.0,5210.0
2019-09-28,02282,1545.0,272.0,1273.0
2019-09-29,02003,1296.0,364.0,932.0
2019-09-29,02006,8792.0,4561.0,4231.0
2019-09-29,02282,1155.0,172.0,983.0
2019-09-30,02003,1689.0,462.0,1227.0
2019-09-30,02006,11848.0,5340.0,6508.0
2019-09-30,02282,1272.0,268.0,1004.0
2019-10-01,02003,1800.0,416.0,1384.0
2019-10-01,02006,11516.0,5252.0,6264.0
2019-10-01,02282,1258.0,293.0,965.0
2019-10-02,02003,1711.0,461.0,1250.0
2019-10-02,02006,11360.0,5136.0,6224.0
2019-10-02,02282,1219.0,269.0,950.0
2019-10-03,02003,849.0,184.0,665.0
2019-10-03,02006,7715.0,3270.0,4445.0
2019-10-03,02282,1651.0,282.0,1369.0
2019-10-04,02003,1869.0,474.0,1395.0
2019-10-04,02006,12354.0,5719.0,6635.0
2019-10-04,02282,1657.0,360.0,1297.0
2019-10-05,02003,1267.0,349.0,918.0
2019-10-05,02006,9688.0,4949.0,4739.0
2019-10-05,02282,1619.0,273.0,1346.0
2019-10-06,02003,1185.0,325.0,860.0
2019-10-06,02006,9196.0,4947.0,4249.0
2019-10-06,02282,1150.0,247.0,903.0
2019-10-07,02003,1619.0,405.0,1214.0
2019-10-07,02006,10851.0,4991.0,5860.0
2019-10-07,02282,1076.0,212.0,864.0
2019-10-08,02003,1911.0,469.0,1442.0
2019-10-08,02006,12224.0,5655.0,6569.0
2019-10-08,02282,1416.0,308.0,1108.0
2019-10-09,02003,1007.0,228.0,779.0
2019-10-09,02006,8341.0,3991.0,4350.0
2019-10-09,02282,1409.0,230.0,1179.0
2019-10-10,02003,1854.0,473.0,1381.0
2019-10-10,02006,11717.0,5382.0,6335.0
2019-10-10,02282,1279.0,260.0,1019.0
2019-10-11,02003,1885.0,494.0,1391.0
2019-10-11,02006,12403.0,5727.0,6676.0
2019-10-11,02282,1429.0,327.0,1102.0
2019-10-12,02003,1206.0,339.0,867.0
2019-10-12,02006,9818.0,4751.0,5067.0
2019-10-12,02282,1522.0,268.0,1254.0
2019-10-13,02003,1072.0,313.0,759.0
2019-10-13,02006,8148.0,4158.0,3990.0
2019-10-13,02282,1060.0,203.0,857.0
2019-10-14,02003,1705.0,441.0,1264.0
2019-10-14,02006,11666.0,5282.0,6384.0
2019-10-14,02282,1264.0,266.0,998.0
2019-10-15,02003,1781.0,412.0,1369.0
2019-10-15,02006,11620.0,5370.0,6250.0
2019-10-15,02282,1290.0,323.0,967.0
2019-10-16,02003,1758.0,432.0,1326.0
2019-10-16,02006,12086.0,5458.0,6628.0
2019-10-16,02282,1445.0,341.0,1104.0
2019-10-17,02003,1822.0,447.0,1375.0
2019-10-17,02006,12182.0,5605.0,6577.0
2019-10-17,02282,1385.0,319.0,1066.0
2019-10-18,02003,1822.0,492.0,1330.0
2019-10-18,02006,13039.0,6157.0,6882.0
2019-10-18,02282,1406.0,306.0,1100.0
2019-10-19,02003,1238.0,322.0,916.0
2019-10-19,02006,10261.0,4988.0,5273.0
2019-10-19,02282,1567.0,327.0,1240.0
2019-10-20,02003,1262.0,373.0,889.0
2019-10-20,02006,8835.0,4619.0,4216.0
2019-10-20,02282,1070.0,228.0,842.0
2019-10-21,02003,1764.0,459.0,1305.0
2019-10-21,02006,12015.0,5485.0,6530.0
2019-10-21,02282,1290.0,293.0,997.0
2019-10-22,02003,1835.0,462.0,1373.0
2019-10-22,02006,11750.0,5421.0,6329.0
2019-10-22,02282,1377.0,348.0,1029.0
2019-10-23,02003,1940.0,494.0,1446.0
2019-10-23,02006,11879.0,5566.0,6313.0
2019-10-23,02282,1367.0,342.0,1025.0
2019-10-24,02003,1796.0,431.0,1365.0
2019-10-24,02006,12311.0,5717.0,6594.0
2019-10-24,02282,1470.0,340.0,1130.0
2019-10-25,02003,2201.0,462.0,1739.0
2019-10-25,02006,13292.0,6409.0,6883.0
2019-10-25,02282,1577.0,382.0,1195.0
2019-10-26,02003,1314.0,391.0,923.0
2019-10-26,02006,10938.0,5483.0,5455.0
2019-10-26,02282,1646.0,312.0,1334.0
2019-10-27,02003,1220.0,372.0,848.0
2019-10-27,02006,9398.0,5059.0,4339.0
2019-10-27,02282,1360.0,240.0,1120.0
2019-10-28,02003,1792.0,489.0,1303.0
2019-10-28,02006,11837.0,5533.0,6304.0
2019-10-28,02282,1295.0,301.0,994.0
2019-10-29,02003,1756.0,459.0,1297.0
2019-10-29,02006,11881.0,5538.0,6343.0
2019-10-29,02282,1313.0,279.0,1034.0
2019-10-30,02003,1949.0,460.0,1489.0
2019-10-30,02006,11972.0,5529.0,6443.0
2019-10-30,02282,1280.0,306.0,974.0
2019-10-31,02003,1920.0,479.0,1441.0
2019-10-31,02006,12360.0,5696.0,6664.0
2019-10-31,02282,1303.0,338.0,965.0
2019-11-01,02003,1995.0,527.0,1468.0
2019-11-01,02006,13191.0,6162.0,7029.0
2019-11-01,02282,1629.0,358.0,1271.0
2019-11-02,02003,1421.0,365.0,1056.0
2019-11-02,02006,10827.0,5267.0,5560.0
2019-11-02,02282,1726.0,354.0,1372.0
2019-11-03,02003,1231.0,381.0,850.0
2019-11-03,02006,9221.0,5054.0,4167.0
2019-11-03,02282,1242.0,241.0,1001.0
2019-11-04,02003,1768.0,466.0,1302.0
2019-11-04,02006,12130.0,5593.0,6537.0
2019-11-04,02282,1323.0,327.0,996.0
2019-11-05,02003,1805.0,447.0,1358.0
2019-11-05,02006,11759.0,5403.0,6356.0
2019-11-05,02282,1252.0,297.0,955.0
