사용일자,노선명,역명,승차총승객수,하차총승객수
2016-10-26,4호선,서울역,14533,23389
2016-10-27,4호선,서울역,14184,23666
2016-10-28,4호선,서울역,14957,26102
2016-10-29,4호선,서울역,9998,24938
2016-10-30,4호선,서울역,7520,19395
2016-10-31,4호선,서울역,13777,22172
2016-11-01,4호선,서울역,13692,21961
2016-11-02,4호선,서울역,14417,22572
2016-11-03,4호선,서울역,14416,23418
2016-11-04,4호선,서울역,14663,26328
2016-11-05,4호선,서울역,10498,25105
2016-11-06,4호선,서울역,7315,18110
2016-11-07,4호선,서울역,13790,22103
2016-11-08,4호선,서울역,13769,22338
2016-11-09,4호선,서울역,14048,22494
2016-11-10,4호선,서울역,14039,23277
2016-11-11,4호선,서울역,15154,26701
2016-11-12,4호선,서울역,17030,31457
2016-11-13,4호선,서울역,7452,18678
2016-11-14,4호선,서울역,14046,22558
2016-11-15,4호선,서울역,13991,22350
2016-11-16,4호선,서울역,14053,22670
2016-11-17,4호선,서울역,14245,24013
2016-11-18,4호선,서울역,15049,26723
2016-11-19,4호선,서울역,13456,30318
2016-11-20,4호선,서울역,7501,21126
2016-11-21,4호선,서울역,13693,22197
2016-11-22,4호선,서울역,13943,22376
2016-11-23,4호선,서울역,14145,22808
2016-11-24,4호선,서울역,14480,23546
2016-11-25,4호선,서울역,15485,26580
2016-11-26,4호선,서울역,11918,27903
2016-11-27,4호선,서울역,7253,18331
2016-11-28,4호선,서울역,13596,22345
2016-11-29,4호선,서울역,13883,21803
2016-11-30,4호선,서울역,14520,21925
2016-12-01,4호선,서울역,13821,22329
2016-12-02,4호선,서울역,14624,25135
2016-12-03,4호선,서울역,11623,25974
2016-12-04,4호선,서울역,6792,16935
2016-12-05,4호선,서울역,13740,21869
2016-12-06,4호선,서울역,13654,21465
2016-12-07,4호선,서울역,13890,22173
2016-12-08,4호선,서울역,14207,23284
2016-12-09,4호선,서울역,14695,24171
2016-12-10,4호선,서울역,9834,22188
2016-12-11,4호선,서울역,6716,15331
2016-12-12,4호선,서울역,13515,21584
2016-12-13,4호선,서울역,13984,21175
2016-12-14,4호선,서울역,13535,21215
2016-12-15,4호선,서울역,13743,21678
2016-12-16,4호선,서울역,14474,23560
2016-12-17,4호선,서울역,10814,23045
2016-12-18,4호선,서울역,7120,16928
2016-12-19,4호선,서울역,13563,21711
2016-12-20,4호선,서울역,14052,22159
2016-12-21,4호선,서울역,14102,22772
2016-12-22,4호선,서울역,13694,22934
2016-12-23,4호선,서울역,14598,25276
2016-12-24,4호선,서울역,10037,21266
2016-12-25,4호선,서울역,7224,16905
2016-12-26,4호선,서울역,13278,22622
2016-12-27,4호선,서울역,13867,22837
2016-12-28,4호선,서울역,13354,22206
2016-12-29,4호선,서울역,13354,23095
2016-12-30,4호선,서울역,13206,23512
2016-12-31,4호선,서울역,9268,19057
2017-01-01,4호선,서울역,5830,13338
2017-01-02,4호선,서울역,12890,20133
2017-01-03,4호선,서울역,13174,20094
2017-01-04,4호선,서울역,13133,20124
2017-01-05,4호선,서울역,13133,20428
2017-01-06,4호선,서울역,14256,22704
2017-01-07,4호선,서울역,9161,20352
2017-01-08,4호선,서울역,6513,14455
2017-01-09,4호선,서울역,13386,21560
2017-01-10,4호선,서울역,12925,21057
2017-01-11,4호선,서울역,12748,20194
2017-01-12,4호선,서울역,13323,21315
2017-01-13,4호선,서울역,13587,23023
2017-01-14,4호선,서울역,9182,20086
2017-01-15,4호선,서울역,6321,14650
2017-01-16,4호선,서울역,12746,20124
2017-01-17,4호선,서울역,13036,20675
2017-01-18,4호선,서울역,13133,21028
2017-01-19,4호선,서울역,13480,21609
2017-01-20,4호선,서울역,14592,25585
2017-01-21,4호선,서울역,9569,20710
2017-01-22,4호선,서울역,6262,15199
2017-01-23,4호선,서울역,12825,21106
2017-01-24,4호선,서울역,13021,20918
2017-01-25,4호선,서울역,13569,22136
2017-01-26,4호선,서울역,12077,21927
2017-01-27,4호선,서울역,4656,12389
2017-01-28,4호선,서울역,4844,11075
2017-01-29,4호선,서울역,4899,11488
2017-01-30,4호선,서울역,5266,11656
2017-01-31,4호선,서울역,11919,18458
2017-02-01,4호선,서울역,13103,19948
2017-02-02,4호선,서울역,13012,20420
2017-02-03,4호선,서울역,14003,22793
2017-02-04,4호선,서울역,9364,19189
2017-02-05,4호선,서울역,6061,13413
2017-02-06,4호선,서울역,13237,20476
2017-02-07,4호선,서울역,13224,20439
2017-02-08,4호선,서울역,13389,20723
2017-02-09,4호선,서울역,13343,21060
2017-02-10,4호선,서울역,13599,22828
2017-02-11,4호선,서울역,10382,20945
2017-02-12,4호선,서울역,6810,15161
2017-02-13,4호선,서울역,13311,21281
2017-02-14,4호선,서울역,13781,21582
2017-02-15,4호선,서울역,13805,21803
2017-02-16,4호선,서울역,13894,22531
2017-02-17,4호선,서울역,14598,24844
2017-02-18,4호선,서울역,11163,22087
2017-02-19,4호선,서울역,6754,16195
2017-02-20,4호선,서울역,13811,21813
2017-02-21,4호선,서울역,14049,22138
2017-02-22,4호선,서울역,13888,22789
2017-02-23,4호선,서울역,14180,22996
2017-02-24,4호선,서울역,14967,25496
2017-02-25,4호선,서울역,12804,23650
2017-02-26,4호선,서울역,6983,16372
2017-02-27,4호선,서울역,13781,22803
2017-02-28,4호선,서울역,14043,23062
2017-03-01,4호선,서울역,9030,15772
2017-03-02,4호선,서울역,13479,20398
2017-03-03,4호선,서울역,14376,22276
2017-03-04,4호선,서울역,11164,19836
2017-03-05,4호선,서울역,6581,14650
2017-03-06,4호선,서울역,13887,20979
2017-03-07,4호선,서울역,14178,21102
2017-03-08,4호선,서울역,13901,21050
2017-03-09,4호선,서울역,14376,21346
2017-03-10,4호선,서울역,15472,24579
2017-03-11,4호선,서울역,10640,21504
2017-03-12,4호선,서울역,7040,14981
2017-03-13,4호선,서울역,14128,21532
2017-03-14,4호선,서울역,14085,21519
2017-03-15,4호선,서울역,14169,21565
2017-03-16,4호선,서울역,14695,22461
2017-03-17,4호선,서울역,15383,24848
2017-03-18,4호선,서울역,11200,22300
2017-03-19,4호선,서울역,7440,16698
2017-03-20,4호선,서울역,14313,21380
2017-03-21,4호선,서울역,14676,21977
2017-03-22,4호선,서울역,14267,21612
2017-03-23,4호선,서울역,14662,22304
2017-03-24,4호선,서울역,15534,25071
2017-03-25,4호선,서울역,11741,21861
2017-03-26,4호선,서울역,7092,15945
2017-03-27,4호선,서울역,14005,21969
2017-03-28,4호선,서울역,14270,21903
2017-03-29,4호선,서울역,14192,21763
2017-03-30,4호선,서울역,14326,22168
2017-03-31,4호선,서울역,14932,25630
2017-04-01,4호선,서울역,10230,21592
2017-04-02,4호선,서울역,7235,16262
2017-04-03,4호선,서울역,14174,21867
2017-04-04,4호선,서울역,14154,21795
2017-04-05,4호선,서울역,14068,21984
2017-04-06,4호선,서울역,14295,22143
2017-04-07,4호선,서울역,14927,25262
2017-04-08,4호선,서울역,11441,22796
2017-04-09,4호선,서울역,7348,16660
2017-04-10,4호선,서울역,14686,22572
2017-04-11,4호선,서울역,14716,22225
2017-04-12,4호선,서울역,14911,22825
2017-04-13,4호선,서울역,14759,22967
2017-04-14,4호선,서울역,14877,24940
2017-04-15,4호선,서울역,10522,21723
2017-04-16,4호선,서울역,7661,16943
2017-04-17,4호선,서울역,14148,21783
2017-04-18,4호선,서울역,14453,22234
2017-04-19,4호선,서울역,14726,21903
2017-04-20,4호선,서울역,14400,22218
2017-04-21,4호선,서울역,14776,24561
2017-04-22,4호선,서울역,9788,22401
2017-04-23,4호선,서울역,7010,15264
2017-04-24,4호선,서울역,14390,21464
2017-04-25,4호선,서울역,14379,21109
2017-04-26,4호선,서울역,14255,21544
2017-04-27,4호선,서울역,14454,22308
2017-04-28,4호선,서울역,14837,24571
2017-04-29,4호선,서울역,8630,20924
2017-04-30,4호선,서울역,7232,16156
2017-05-01,4호선,서울역,8281,15982
2017-05-02,4호선,서울역,13058,22096
2017-05-03,4호선,서울역,7138,16783
2017-05-04,4호선,서울역,11792,23510
2017-05-05,4호선,서울역,7397,18893
2017-05-06,4호선,서울역,7648,18214
2017-05-07,4호선,서울역,6144,14331
2017-05-08,4호선,서울역,13122,19376
2017-05-09,4호선,서울역,6017,11256
2017-05-10,4호선,서울역,14323,21318
2017-05-11,4호선,서울역,14689,22039
2017-05-12,4호선,서울역,15072,24308
2017-05-13,4호선,서울역,8728,20674
2017-05-14,4호선,서울역,7133,15958
2017-05-15,4호선,서울역,14428,21878
2017-05-16,4호선,서울역,14558,21644
2017-05-17,4호선,서울역,14574,21783
2017-05-18,4호선,서울역,14584,22275
2017-05-19,4호선,서울역,15211,25406
2017-05-20,4호선,서울역,11033,26543
2017-05-21,4호선,서울역,8621,20845
2017-05-22,4호선,서울역,14779,22927
2017-05-23,4호선,서울역,14664,22716
2017-05-24,4호선,서울역,14928,23153
2017-05-25,4호선,서울역,14748,23734
2017-05-26,4호선,서울역,15815,26891
2017-05-27,4호선,서울역,11151,26141
2017-05-28,4호선,서울역,7728,18984
2017-05-29,4호선,서울역,14529,23302
2017-05-30,4호선,서울역,14562,22643
2017-05-31,4호선,서울역,14337,21372
2017-06-01,4호선,서울역,14249,21932
2017-06-02,4호선,서울역,15150,25304
2017-06-03,4호선,서울역,10110,23215
2017-06-04,4호선,서울역,7467,17796
2017-06-05,4호선,서울역,13539,22170
2017-06-06,4호선,서울역,6586,15117
2017-06-07,4호선,서울역,13914,20722
2017-06-08,4호선,서울역,14494,22326
2017-06-09,4호선,서울역,15100,24689
2017-06-10,4호선,서울역,9964,22435
2017-06-11,4호선,서울역,7271,16647
2017-06-12,4호선,서울역,14648,22277
2017-06-13,4호선,서울역,14465,22442
2017-06-14,4호선,서울역,14193,21711
2017-06-15,4호선,서울역,14245,22174
2017-06-16,4호선,서울역,14664,24437
2017-06-17,4호선,서울역,9344,21524
2017-06-18,4호선,서울역,6936,16040
2017-06-19,4호선,서울역,13852,21251
2017-06-20,4호선,서울역,15119,22190
2017-06-21,4호선,서울역,14285,22168
2017-06-22,4호선,서울역,14312,23017
2017-06-23,4호선,서울역,14799,25043
2017-06-24,4호선,서울역,9540,22712
2017-06-25,4호선,서울역,7007,16152
2017-06-26,4호선,서울역,13858,22273
2017-06-27,4호선,서울역,14186,22000
2017-06-28,4호선,서울역,14024,22438
2017-06-29,4호선,서울역,13684,21794
2017-06-30,4호선,서울역,15048,24434
2017-07-01,4호선,서울역,8536,19637
2017-07-02,4호선,서울역,6068,13903
2017-07-03,4호선,서울역,13382,20169
2017-07-04,4호선,서울역,13709,20615
2017-07-05,4호선,서울역,13875,20890
2017-07-06,4호선,서울역,14133,21620
2017-07-07,4호선,서울역,14355,23233
2017-07-08,4호선,서울역,8059,17895
2017-07-09,4호선,서울역,6247,13874
2017-07-10,4호선,서울역,13080,20478
2017-07-11,4호선,서울역,14091,21080
2017-07-12,4호선,서울역,13839,21149
2017-07-13,4호선,서울역,13983,21717
2017-07-14,4호선,서울역,14481,24230
2017-07-15,4호선,서울역,8524,18559
2017-07-16,4호선,서울역,6488,14997
2017-07-17,4호선,서울역,13790,21003
2017-07-18,4호선,서울역,13813,20996
2017-07-19,4호선,서울역,14182,21017
2017-07-20,4호선,서울역,13900,21352
2017-07-21,4호선,서울역,14364,23713
2017-07-22,4호선,서울역,8017,18388
2017-07-23,4호선,서울역,5869,13307
2017-07-24,4호선,서울역,13466,20740
2017-07-25,4호선,서울역,13678,21039
2017-07-26,4호선,서울역,13665,21240
2017-07-27,4호선,서울역,13754,21492
2017-07-28,4호선,서울역,13725,23477
2017-07-29,4호선,서울역,8087,18102
2017-07-30,4호선,서울역,6276,14795
2017-07-31,4호선,서울역,12987,21286
2017-08-01,4호선,서울역,13327,21805
2017-08-02,4호선,서울역,12915,21177
2017-08-03,4호선,서울역,12942,21729
2017-08-04,4호선,서울역,13324,23650
2017-08-05,4호선,서울역,7434,16475
2017-08-06,4호선,서울역,5839,13442
2017-08-07,4호선,서울역,12975,20457
2017-08-08,4호선,서울역,13321,21088
2017-08-09,4호선,서울역,13458,21056
2017-08-10,4호선,서울역,13550,22086
2017-08-11,4호선,서울역,14325,25347
2017-08-12,4호선,서울역,8044,18774
2017-08-13,4호선,서울역,6542,14684
2017-08-14,4호선,서울역,12079,20605
2017-08-15,4호선,서울역,5618,12838
2017-08-16,4호선,서울역,13940,21792
2017-08-17,4호선,서울역,13722,21731
2017-08-18,4호선,서울역,14633,24477
2017-08-19,4호선,서울역,8561,18715
2017-08-20,4호선,서울역,6050,14290
2017-08-21,4호선,서울역,13548,21035
2017-08-22,4호선,서울역,14006,21294
2017-08-23,4호선,서울역,13950,21103
2017-08-24,4호선,서울역,13710,21309
2017-08-25,4호선,서울역,14700,24902
2017-08-26,4호선,서울역,9205,21018
2017-08-27,4호선,서울역,7019,15375
2017-08-28,4호선,서울역,13997,21909
2017-08-29,4호선,서울역,14269,22111
2017-08-30,4호선,서울역,14299,21811
2017-08-31,4호선,서울역,14252,22187
2017-09-01,4호선,서울역,15175,24390
2017-09-02,4호선,서울역,9250,21129
2017-09-03,4호선,서울역,7214,16066
2017-09-04,4호선,서울역,14391,21837
2017-09-05,4호선,서울역,14308,21658
2017-09-06,4호선,서울역,14469,22115
2017-09-07,4호선,서울역,14788,22460
2017-09-08,4호선,서울역,15278,24630
2017-09-09,4호선,서울역,9604,21995
2017-09-10,4호선,서울역,7304,16463
2017-09-11,4호선,서울역,14054,21512
2017-09-12,4호선,서울역,14659,21840
2017-09-13,4호선,서울역,14638,22160
2017-09-14,4호선,서울역,14886,22590
2017-09-15,4호선,서울역,15499,25588
2017-09-16,4호선,서울역,9528,22142
2017-09-17,4호선,서울역,7152,16340
2017-09-18,4호선,서울역,14557,21719
2017-09-19,4호선,서울역,14136,21667
2017-09-20,4호선,서울역,15096,22495
2017-09-21,4호선,서울역,14696,22882
2017-09-22,4호선,서울역,15626,25894
2017-09-23,4호선,서울역,10143,23329
2017-09-24,4호선,서울역,7850,17239
2017-09-25,4호선,서울역,14512,22420
2017-09-26,4호선,서울역,14463,21657
2017-09-27,4호선,서울역,14510,21654
2017-09-28,4호선,서울역,14505,22135
2017-09-29,4호선,서울역,14946,24103
2017-09-30,4호선,서울역,8684,19536
2017-10-01,4호선,서울역,6078,15382
2017-10-02,4호선,서울역,6492,15936
2017-10-03,4호선,서울역,5403,14359
2017-10-04,4호선,서울역,5802,14307
2017-10-05,4호선,서울역,6283,15644
2017-10-06,4호선,서울역,6807,15778
2017-10-07,4호선,서울역,7534,16703
2017-10-08,4호선,서울역,6749,13950
2017-10-09,4호선,서울역,6109,12325
2017-10-10,4호선,서울역,13757,18806
2017-10-11,4호선,서울역,13759,19949
2017-10-12,4호선,서울역,14342,21208
2017-10-13,4호선,서울역,15628,24984
2017-10-14,4호선,서울역,9554,21855
2017-10-15,4호선,서울역,7368,16409
2017-10-16,4호선,서울역,14553,22212
2017-10-17,4호선,서울역,14942,23059
2017-10-18,4호선,서울역,15294,23362
2017-10-19,4호선,서울역,15213,23756
2017-10-20,4호선,서울역,15757,25875
2017-10-21,4호선,서울역,10559,24337
2017-10-22,4호선,서울역,7833,18842
2017-10-23,4호선,서울역,15125,23030
2017-10-24,4호선,서울역,14997,22732
2017-10-25,4호선,서울역,15156,23469
2017-10-26,4호선,서울역,15319,23697
2017-10-27,4호선,서울역,15994,26718
2017-10-28,4호선,서울역,10847,24976
2017-10-29,4호선,서울역,8154,19782
2017-10-30,4호선,서울역,14817,22508
2017-10-31,4호선,서울역,14844,22303
2017-11-01,4호선,서울역,14967,22884
2017-11-02,4호선,서울역,14924,23153
2017-11-03,4호선,서울역,15322,26154
2017-11-04,4호선,서울역,10010,23996
2017-11-05,4호선,서울역,7714,18684
2017-11-06,4호선,서울역,14526,22193
2017-11-07,4호선,서울역,15212,22514
2017-11-08,4호선,서울역,14923,22144
2017-11-09,4호선,서울역,15021,22846
2017-11-10,4호선,서울역,15451,26204
2017-11-11,4호선,서울역,9920,24167
2017-11-12,4호선,서울역,8226,18222
2017-11-13,4호선,서울역,15026,22560
2017-11-14,4호선,서울역,14912,22703
2017-11-15,4호선,서울역,15229,22963
2017-11-16,4호선,서울역,14627,23044
2017-11-17,4호선,서울역,15168,25750
2017-11-18,4호선,서울역,9267,22510
2017-11-19,4호선,서울역,6690,16650
2017-11-20,4호선,서울역,14670,21750
2017-11-21,4호선,서울역,14818,21748
2017-11-22,4호선,서울역,14791,22608
2017-11-23,4호선,서울역,15063,23224
2017-11-24,4호선,서울역,16113,27036
2017-11-25,4호선,서울역,10021,24203
2017-11-26,4호선,서울역,7693,19357
2017-11-27,4호선,서울역,14842,22934
2017-11-28,4호선,서울역,15223,22365
2017-11-29,4호선,서울역,15243,22015
2017-11-30,4호선,서울역,15178,22066
2017-12-01,4호선,서울역,16051,25264
2017-12-02,4호선,서울역,9181,21055
2017-12-03,4호선,서울역,7011,17202
2017-12-04,4호선,서울역,15256,22021
2017-12-05,4호선,서울역,15027,21728
2017-12-06,4호선,서울역,15671,22669
2017-12-07,4호선,서울역,15413,22999
2017-12-08,4호선,서울역,16252,26314
2017-12-09,4호선,서울역,9952,23041
2017-12-10,4호선,서울역,7329,17210
2017-12-11,4호선,서울역,15197,22998
2017-12-12,4호선,서울역,14828,21618
2017-12-13,4호선,서울역,15017,22469
2017-12-14,4호선,서울역,15263,23165
2017-12-15,4호선,서울역,16045,26085
2017-12-16,4호선,서울역,10360,23939
2017-12-17,4호선,서울역,7097,17306
2017-12-18,4호선,서울역,16162,25335
2017-12-19,4호선,서울역,15736,23938
2017-12-20,4호선,서울역,16130,24548
2017-12-21,4호선,서울역,15922,24635
2017-12-22,4호선,서울역,16366,27386
2017-12-23,4호선,서울역,10175,23773
2017-12-24,4호선,서울역,7710,18338
2017-12-25,4호선,서울역,7797,18712
2017-12-26,4호선,서울역,14783,23476
2017-12-27,4호선,서울역,14646,23638
2017-12-28,4호선,서울역,15090,23729
2017-12-29,4호선,서울역,14740,25703
2017-12-30,4호선,서울역,8529,20470
2017-12-31,4호선,서울역,7386,16684
2018-01-01,4호선,서울역,5843,13975
2018-01-02,4호선,서울역,14469,21251
2018-01-03,4호선,서울역,14438,21311
2018-01-04,4호선,서울역,14505,21461
2018-01-05,4호선,서울역,15100,23779
2018-01-06,4호선,서울역,8548,18519
2018-01-07,4호선,서울역,6420,13749
2018-01-08,4호선,서울역,14620,21640
2018-01-09,4호선,서울역,14702,21878
2018-01-10,4호선,서울역,14739,21955
2018-01-11,4호선,서울역,14291,21606
2018-01-12,4호선,서울역,14574,23408
2018-01-13,4호선,서울역,9351,20276
2018-01-14,4호선,서울역,6493,14922
2018-01-15,4호선,서울역,14530,22259
2018-01-16,4호선,서울역,14444,21628
2018-01-17,4호선,서울역,14972,22201
2018-01-18,4호선,서울역,14622,22774
2018-01-19,4호선,서울역,15495,25342
2018-01-20,4호선,서울역,9379,20823
2018-01-21,4호선,서울역,6597,15081
2018-01-22,4호선,서울역,14350,21805
2018-01-23,4호선,서울역,14422,21456
2018-01-24,4호선,서울역,14161,21038
2018-01-25,4호선,서울역,13968,21369
2018-01-26,4호선,서울역,14440,23712
2018-01-27,4호선,서울역,7837,18434
2018-01-28,4호선,서울역,6272,14017
2018-01-29,4호선,서울역,14166,21482
2018-01-30,4호선,서울역,14704,22146
2018-01-31,4호선,서울역,14427,21794
2018-02-01,4호선,서울역,14767,21869
2018-02-02,4호선,서울역,15394,24469
2018-02-03,4호선,서울역,9525,20001
2018-02-04,4호선,서울역,6221,14189
2018-02-05,4호선,서울역,14405,21443
2018-02-06,4호선,서울역,14677,21385
2018-02-07,4호선,서울역,14502,21715
2018-02-08,4호선,서울역,14756,22554
2018-02-09,4호선,서울역,15458,24682
2018-02-10,4호선,서울역,8635,19135
2018-02-11,4호선,서울역,6188,14354
2018-02-12,4호선,서울역,15007,23756
2018-02-13,4호선,서울역,14703,24475
2018-02-14,4호선,서울역,14112,25050
2018-02-15,4호선,서울역,4768,14026
2018-02-16,4호선,서울역,4913,12545
2018-02-17,4호선,서울역,5185,12731
2018-02-18,4호선,서울역,5546,12684
2018-02-19,4호선,서울역,14333,22081
2018-02-20,4호선,서울역,15335,24340
2018-02-21,4호선,서울역,15548,24824
2018-02-22,4호선,서울역,15529,25863
2018-02-23,4호선,서울역,16517,27880
2018-02-24,4호선,서울역,10104,23093
2018-02-25,4호선,서울역,7077,16850
2018-02-26,4호선,서울역,15448,24948
2018-02-27,4호선,서울역,15744,24428
2018-02-28,4호선,서울역,15632,25214
2018-03-01,4호선,서울역,8275,17863
2018-03-02,4호선,서울역,14220,22201
2018-03-03,4호선,서울역,9178,19360
2018-03-04,4호선,서울역,6515,14474
2018-03-05,4호선,서울역,15185,21910
2018-03-06,4호선,서울역,15455,22358
2018-03-07,4호선,서울역,15491,22822
2018-03-08,4호선,서울역,15476,23181
2018-03-09,4호선,서울역,16207,26511
2018-03-10,4호선,서울역,10145,22674
2018-03-11,4호선,서울역,7145,16138
2018-03-12,4호선,서울역,15535,23474
2018-03-13,4호선,서울역,15698,23459
2018-03-14,4호선,서울역,16133,23613
2018-03-15,4호선,서울역,15619,23926
2018-03-16,4호선,서울역,16797,27171
2018-03-17,4호선,서울역,10198,22521
2018-03-18,4호선,서울역,7569,17700
2018-03-19,4호선,서울역,15357,23265
2018-03-20,4호선,서울역,15742,23534
2018-03-21,4호선,서울역,15679,23378
2018-03-22,4호선,서울역,15727,24403
2018-03-23,4호선,서울역,16771,27533
2018-03-24,4호선,서울역,10901,24518
2018-03-25,4호선,서울역,7694,17777
2018-03-26,4호선,서울역,15608,23887
2018-03-27,4호선,서울역,16000,23880
2018-03-28,4호선,서울역,16286,24469
2018-03-29,4호선,서울역,15964,24834
2018-03-30,4호선,서울역,16715,27753
2018-03-31,4호선,서울역,9569,22309
2018-04-01,4호선,서울역,7404,16769
2018-04-02,4호선,서울역,15848,23820
2018-04-03,4호선,서울역,16167,23903
2018-04-04,4호선,서울역,16275,24871
2018-04-05,4호선,서울역,16431,25354
2018-04-06,4호선,서울역,17110,28311
2018-04-07,4호선,서울역,10822,24150
2018-04-08,4호선,서울역,7555,17716
2018-04-09,4호선,서울역,15825,23470
2018-04-10,4호선,서울역,16087,23479
2018-04-11,4호선,서울역,16042,23783
2018-04-12,4호선,서울역,16010,24369
2018-04-13,4호선,서울역,15944,27022
2018-04-14,4호선,서울역,9276,21763
2018-04-15,4호선,서울역,7764,17613
2018-04-16,4호선,서울역,15222,23230
2018-04-17,4호선,서울역,15584,23338
2018-04-18,4호선,서울역,15642,23207
2018-04-19,4호선,서울역,15782,23464
2018-04-20,4호선,서울역,16257,26263
2018-04-21,4호선,서울역,10543,23101
2018-04-22,4호선,서울역,6585,15842
2018-04-23,4호선,서울역,14786,22551
2018-04-24,4호선,서울역,15394,22605
2018-04-25,4호선,서울역,16088,23729
2018-04-26,4호선,서울역,15823,23853
2018-04-27,4호선,서울역,16288,26815
2018-04-28,4호선,서울역,10414,24265
2018-04-29,4호선,서울역,7688,17662
2018-04-30,4호선,서울역,15344,23490
2018-05-01,4호선,서울역,8630,15749
2018-05-02,4호선,서울역,15792,23380
2018-05-03,4호선,서울역,16364,24978
2018-05-04,4호선,서울역,17481,30105
2018-05-05,4호선,서울역,8873,22782
2018-05-06,4호선,서울역,6779,16651
2018-05-07,4호선,서울역,7304,17367
2018-05-08,4호선,서울역,15231,21879
2018-05-09,4호선,서울역,15559,23147
2018-05-10,4호선,서울역,15885,23878
2018-05-11,4호선,서울역,16839,26828
2018-05-12,4호선,서울역,9320,23044
2018-05-13,4호선,서울역,7755,16833
2018-05-14,4호선,서울역,15644,23209
2018-05-15,4호선,서울역,15952,23216
2018-05-16,4호선,서울역,15209,23008
2018-05-17,4호선,서울역,15352,23084
2018-05-18,4호선,서울역,16421,27330
2018-05-19,4호선,서울역,10981,25463
2018-05-20,4호선,서울역,7851,19333
2018-05-21,4호선,서울역,14545,23653
2018-05-22,4호선,서울역,6802,15304
2018-05-23,4호선,서울역,15624,23229
2018-05-24,4호선,서울역,15861,24085
2018-05-25,4호선,서울역,16954,27970
2018-05-26,4호선,서울역,10302,23762
2018-05-27,4호선,서울역,7748,18251
2018-05-28,4호선,서울역,15752,24453
2018-05-29,4호선,서울역,15671,23049
2018-05-30,4호선,서울역,15792,23411
2018-05-31,4호선,서울역,15665,23730
2018-06-01,4호선,서울역,16488,26587
2018-06-02,4호선,서울역,9407,21924
2018-06-03,4호선,서울역,7129,16476
2018-06-04,4호선,서울역,15229,22504
2018-06-05,4호선,서울역,15522,23953
2018-06-06,4호선,서울역,7243,15020
2018-06-07,4호선,서울역,15429,23089
2018-06-08,4호선,서울역,16262,26060
2018-06-09,4호선,서울역,9451,21958
2018-06-10,4호선,서울역,7053,15816
2018-06-11,4호선,서울역,15225,23162
2018-06-12,4호선,서울역,15736,23878
2018-06-13,4호선,서울역,6791,13143
2018-06-14,4호선,서울역,15421,23367
2018-06-15,4호선,서울역,16500,26158
2018-06-16,4호선,서울역,9352,21305
2018-06-17,4호선,서울역,7151,15911
2018-06-18,4호선,서울역,15907,23704
2018-06-19,4호선,서울역,15559,22866
2018-06-20,4호선,서울역,15637,23409
2018-06-21,4호선,서울역,15988,24113
2018-06-22,4호선,서울역,16681,27445
2018-06-23,4호선,서울역,10130,24152
2018-06-24,4호선,서울역,7142,16177
2018-06-25,4호선,서울역,15260,23484
2018-06-26,4호선,서울역,14873,22714
2018-06-27,4호선,서울역,15593,23293
2018-06-28,4호선,서울역,15467,23547
2018-06-29,4호선,서울역,16042,26070
2018-06-30,4호선,서울역,8895,19617
2018-07-01,4호선,서울역,5614,13830
2018-07-02,4호선,서울역,14602,21522
2018-07-03,4호선,서울역,15234,21959
2018-07-04,4호선,서울역,15147,22327
2018-07-05,4호선,서울역,15398,23331
2018-07-06,4호선,서울역,16082,26145
2018-07-07,4호선,서울역,9429,21554
2018-07-08,4호선,서울역,7073,15559
2018-07-09,4호선,서울역,14711,22343
2018-07-10,4호선,서울역,15137,22192
2018-07-11,4호선,서울역,15315,22857
2018-07-12,4호선,서울역,15818,23823
2018-07-13,4호선,서울역,15963,26033
2018-07-14,4호선,서울역,9253,20693
2018-07-15,4호선,서울역,6946,16535
2018-07-16,4호선,서울역,15362,22870
2018-07-17,4호선,서울역,15308,22561
2018-07-18,4호선,서울역,15213,22200
2018-07-19,4호선,서울역,15306,22747
2018-07-20,4호선,서울역,15655,25159
2018-07-21,4호선,서울역,8907,19319
2018-07-22,4호선,서울역,6402,14489
2018-07-23,4호선,서울역,14473,21993
2018-07-24,4호선,서울역,14678,21641
2018-07-25,4호선,서울역,14783,21879
2018-07-26,4호선,서울역,14751,22655
2018-07-27,4호선,서울역,15200,25343
2018-07-28,4호선,서울역,7837,17861
2018-07-29,4호선,서울역,6399,14119
2018-07-30,4호선,서울역,14470,22425
2018-07-31,4호선,서울역,14521,21979
2018-08-01,4호선,서울역,14191,22441
2018-08-02,4호선,서울역,14255,22666
2018-08-03,4호선,서울역,14392,24722
2018-08-04,4호선,서울역,7717,17240
2018-08-05,4호선,서울역,6004,14126
2018-08-06,4호선,서울역,14109,21290
2018-08-07,4호선,서울역,14417,21682
2018-08-08,4호선,서울역,14432,21976
2018-08-09,4호선,서울역,14791,22399
2018-08-10,4호선,서울역,15137,25163
2018-08-11,4호선,서울역,7953,18704
2018-08-12,4호선,서울역,6611,15093
2018-08-13,4호선,서울역,14817,22747
2018-08-14,4호선,서울역,15305,24420
2018-08-15,4호선,서울역,6784,15363
2018-08-16,4호선,서울역,14760,22808
2018-08-17,4호선,서울역,15358,25386
2018-08-18,4호선,서울역,8363,18767
2018-08-19,4호선,서울역,6607,14908
2018-08-20,4호선,서울역,14907,22486
2018-08-21,4호선,서울역,14895,22877
