,사용일자,1호선승차,1호선하차,4호선승차,4호선하차,공항철도승차,공항철도하차,경의선승차,경의선하차
1040,2017-10-02,37511,45160,6492.0,15936.0,10794.0,10522.0,1494.0,1427.0
1041,2017-10-03,36498,39673,5403.0,14359.0,10093.0,9249.0,1299.0,1110.0
1042,2017-10-04,39185,38869,5802.0,14307.0,11280.0,8673.0,1579.0,1128.0
1043,2017-10-05,45061,41229,6283.0,15644.0,12151.0,8660.0,1836.0,1188.0
1044,2017-10-06,46302,39333,6807.0,15778.0,11797.0,8774.0,1865.0,1214.0
1045,2017-10-07,48906,41381,7534.0,16703.0,11947.0,9152.0,1782.0,1370.0
1046,2017-10-08,41757,34446,6749.0,13950.0,11526.0,9063.0,1732.0,1124.0
1047,2017-10-09,40924,33887,6109.0,12325.0,10311.0,8936.0,1767.0,1232.0
1048,2017-10-10,50116,48273,13757.0,18806.0,8088.0,7580.0,3840.0,4414.0
1049,2017-10-11,50959,50757,13759.0,19949.0,7713.0,7246.0,3651.0,4299.0
1050,2017-10-12,53693,52095,14342.0,21208.0,8580.0,7461.0,3697.0,4492.0
1051,2017-10-13,63210,59435,15628.0,24984.0,11653.0,9701.0,4009.0,4779.0
1052,2017-10-14,52403,51303,9554.0,21855.0,11429.0,10351.0,1954.0,1848.0
1053,2017-10-15,39667,38283,7368.0,16409.0,11066.0,9149.0,1510.0,1203.0
1054,2017-10-16,55539,55072,14553.0,22212.0,10478.0,8537.0,3847.0,4719.0
1055,2017-10-17,56446,54732,14942.0,23059.0,10099.0,8163.0,3905.0,4756.0
1056,2017-10-18,56450,54800,15294.0,23362.0,10418.0,8281.0,3761.0,4483.0
1057,2017-10-19,58084,56206,15213.0,23756.0,10648.0,8664.0,3999.0,4503.0
1058,2017-10-20,66077,63607,15757.0,25875.0,12864.0,10455.0,4083.0,5163.0
1059,2017-10-21,55169,55174,10559.0,24337.0,12983.0,11646.0,2080.0,1880.0
1060,2017-10-22,41663,40191,7833.0,18842.0,11965.0,10140.0,1694.0,1203.0
1061,2017-10-23,57098,55750,15125.0,23030.0,11240.0,8543.0,3868.0,4834.0
1062,2017-10-24,55940,54417,14997.0,22732.0,10012.0,7944.0,3909.0,4683.0
1063,2017-10-25,57079,56178,15156.0,23469.0,10398.0,8312.0,4014.0,4650.0
1064,2017-10-26,59127,56824,15319.0,23697.0,10972.0,8769.0,3981.0,4711.0
1065,2017-10-27,66436,63943,15994.0,26718.0,13384.0,11036.0,4268.0,4866.0
1066,2017-10-28,58041,58452,10847.0,24976.0,13474.0,11956.0,2193.0,2087.0
1067,2017-10-29,45702,43953,8154.0,19782.0,12537.0,10381.0,1731.0,1269.0
1068,2017-10-30,56486,55142,14817.0,22508.0,10881.0,8727.0,3883.0,4607.0
1069,2017-10-31,55217,54102,14844.0,22303.0,10112.0,7910.0,3832.0,4432.0
1070,2017-11-01,57200,56273,14967.0,22884.0,10194.0,8222.0,3981.0,4693.0
1071,2017-11-02,57392,55470,14924.0,23153.0,10582.0,8387.0,3819.0,4495.0
1072,2017-11-03,65644,63883,15322.0,26154.0,13106.0,10827.0,4131.0,4861.0
1073,2017-11-04,54597,55561,10010.0,23996.0,13193.0,11132.0,2066.0,1798.0
1074,2017-11-05,43716,41821,7714.0,18684.0,13287.0,10294.0,1536.0,1122.0
1075,2017-11-06,56442,54880,14526.0,22193.0,10637.0,8584.0,3911.0,4708.0
1076,2017-11-07,57070,55711,15212.0,22514.0,10273.0,8043.0,4065.0,4557.0
1077,2017-11-08,56532,55086,14923.0,22144.0,10662.0,8276.0,3805.0,4586.0
1078,2017-11-09,57454,56125,15021.0,22846.0,10464.0,8445.0,3974.0,4668.0
1079,2017-11-10,65242,63625,15451.0,26204.0,13136.0,10948.0,4070.0,4817.0
1080,2017-11-11,56193,55891,9920.0,24167.0,12619.0,11658.0,1973.0,1793.0
1081,2017-11-12,43692,42362,8226.0,18222.0,12658.0,10180.0,1646.0,1216.0
1082,2017-11-13,57193,55573,15026.0,22560.0,10992.0,8650.0,3949.0,4646.0
1083,2017-11-14,56199,54851,14912.0,22703.0,10353.0,8229.0,3884.0,4556.0
1084,2017-11-15,56742,55196,15229.0,22963.0,10388.0,8364.0,3811.0,4378.0
1085,2017-11-16,56736,55757,14627.0,23044.0,10787.0,8845.0,3833.0,4398.0
1086,2017-11-17,64424,62527,15168.0,25750.0,13015.0,11174.0,3936.0,4658.0
1087,2017-11-18,54321,51997,9267.0,22510.0,12378.0,10781.0,1764.0,1621.0
1088,2017-11-19,40615,37304,6690.0,16650.0,11774.0,9160.0,1364.0,1101.0
1089,2017-11-20,55545,53893,14670.0,21750.0,10463.0,8652.0,3742.0,4364.0
1090,2017-11-21,55342,53639,14818.0,21748.0,10007.0,7964.0,3680.0,4213.0
1091,2017-11-22,56059,54423,14791.0,22608.0,10417.0,8349.0,3602.0,4266.0
1092,2017-11-23,57230,54956,15063.0,23224.0,11236.0,9216.0,3376.0,3999.0
1093,2017-11-24,67915,64164,16113.0,27036.0,14750.0,12032.0,,
1094,2017-11-25,56449,55286,10021.0,24203.0,14437.0,12069.0,,
1095,2017-11-26,41722,40551,7693.0,19357.0,13403.0,10789.0,1.0,0.0
1096,2017-11-27,55283,54766,14842.0,22934.0,11841.0,9634.0,1.0,1.0
1097,2017-11-28,55875,54686,15223.0,22365.0,10455.0,8210.0,3120.0,4134.0
1098,2017-11-29,55598,53776,15243.0,22015.0,10204.0,7986.0,3167.0,4175.0
1099,2017-11-30,55983,54247,15178.0,22066.0,10651.0,8377.0,3139.0,4077.0
1100,2017-11-30,55983,54247,15178.0,22066.0,10651.0,8377.0,1.0,0.0
1101,2017-12-01,63445,61190,16051.0,25264.0,11947.0,10577.0,3222.0,4349.0
1102,2017-12-02,52535,51263,9181.0,21055.0,11481.0,10718.0,1679.0,1549.0
1103,2017-12-03,41096,39839,7011.0,17202.0,11513.0,9396.0,1406.0,1132.0
1104,2017-12-04,54781,53707,15256.0,22021.0,10074.0,8231.0,1.0,0.0
1105,2017-12-04,54781,53707,15256.0,22021.0,10074.0,8231.0,3244.0,4255.0
1106,2017-12-05,53510,51719,15027.0,21728.0,9401.0,7672.0,3224.0,3950.0
1107,2017-12-06,55759,53859,15671.0,22669.0,9943.0,8185.0,3361.0,4067.0
1108,2017-12-07,57310,55896,15413.0,22999.0,10173.0,8576.0,3351.0,4106.0
1109,2017-12-08,66478,62835,16252.0,26314.0,12506.0,10604.0,3356.0,4368.0
1110,2017-12-09,54711,54020,9952.0,23041.0,11973.0,11310.0,1686.0,1694.0
1111,2017-12-10,41466,40837,7329.0,17210.0,12156.0,9581.0,1203.0,1091.0
1112,2017-12-11,55573,54208,15197.0,22998.0,10766.0,8785.0,3118.0,4107.0
1113,2017-12-12,53467,51270,14828.0,21618.0,9711.0,7881.0,3010.0,3823.0
1114,2017-12-13,54749,53126,15017.0,22469.0,10280.0,8194.0,3023.0,3876.0
1115,2017-12-14,56267,54316,15263.0,23165.0,10610.0,8561.0,3085.0,4082.0
1116,2017-12-15,64827,62751,16045.0,26085.0,12993.0,10828.0,1.0,0.0
1117,2017-12-15,64827,62751,16045.0,26085.0,12993.0,10828.0,3307.0,4447.0
1118,2017-12-16,55371,53742,10360.0,23939.0,12801.0,11805.0,1497.0,1752.0
1119,2017-12-17,40041,38222,7097.0,17306.0,12192.0,9666.0,1.0,0.0
1120,2017-12-17,40041,38222,7097.0,17306.0,12192.0,9666.0,1112.0,955.0
1121,2017-12-18,59718,58467,16162.0,25335.0,12434.0,10090.0,3173.0,4429.0
1122,2017-12-19,57410,54933,15736.0,23938.0,11067.0,8819.0,3105.0,4158.0
1123,2017-12-20,58926,56813,16130.0,24548.0,11467.0,9299.0,1.0,0.0
1124,2017-12-20,58926,56813,16130.0,24548.0,11467.0,9299.0,3367.0,4217.0
1125,2017-12-21,59812,57703,15922.0,24635.0,12214.0,9693.0,3327.0,4438.0
1126,2017-12-22,67280,66170,16366.0,27386.0,14463.0,12153.0,3595.0,4719.0
1127,2017-12-23,56347,58827,10175.0,23773.0,13548.0,13250.0,1787.0,1895.0
1128,2017-12-24,41731,39678,7710.0,18338.0,12443.0,10501.0,1.0,0.0
1129,2017-12-24,41731,39678,7710.0,18338.0,12443.0,10501.0,1237.0,1194.0
1130,2017-12-25,46980,44500,7797.0,18712.0,12884.0,10147.0,1434.0,1243.0
1131,2017-12-26,58601,56056,14783.0,23476.0,12228.0,10045.0,2990.0,4199.0
1132,2017-12-27,58056,55726,14646.0,23638.0,11685.0,9391.0,2955.0,3777.0
1133,2017-12-28,58070,56547,15090.0,23729.0,12128.0,10159.0,2980.0,3805.0
1134,2017-12-29,62248,62495,14740.0,25703.0,13801.0,12323.0,3202.0,4265.0
1135,2017-12-29,62248,62495,14740.0,25703.0,13801.0,12323.0,1.0,0.0
1136,2017-12-30,49066,52059,8529.0,20470.0,12957.0,11892.0,1491.0,1501.0
1137,2017-12-31,41637,42623,7386.0,16684.0,11282.0,8900.0,1139.0,1096.0
1138,2018-01-01,40213,34505,5843.0,13975.0,13232.0,9340.0,1.0,0.0
1139,2018-01-01,40213,34505,5843.0,13975.0,13232.0,9340.0,1271.0,906.0
1140,2018-01-02,56799,51951,14469.0,21251.0,12480.0,9284.0,3243.0,3938.0
1141,2018-01-03,53631,51198,14438.0,21311.0,10847.0,8588.0,3087.0,3943.0
1142,2018-01-04,54698,51805,14505.0,21461.0,10676.0,8402.0,3114.0,3966.0
1143,2018-01-04,54698,51805,14505.0,21461.0,10676.0,8402.0,1.0,0.0
1144,2018-01-05,61618,58008,15100.0,23779.0,12579.0,9892.0,3507.0,4220.0
1145,2018-01-06,45125,43825,8548.0,18519.0,11508.0,9804.0,1255.0,1574.0
1146,2018-01-06,45125,43825,8548.0,18519.0,11508.0,9804.0,2.0,0.0
1147,2018-01-07,34608,32455,6420.0,13749.0,10751.0,8116.0,1083.0,953.0
1148,2018-01-08,54565,53034,14620.0,21640.0,11061.0,8715.0,3343.0,3996.0
1149,2018-01-09,54404,52068,14702.0,21878.0,10257.0,8002.0,3266.0,4036.0
1150,2018-01-10,54965,52253,14739.0,21955.0,10572.0,8641.0,3125.0,3999.0
1151,2018-01-11,54367,51985,14291.0,21606.0,10462.0,8914.0,2984.0,3647.0
1152,2018-01-12,60507,57114,14574.0,23408.0,12268.0,10454.0,3161.0,4000.0
1153,2018-01-13,51110,49921,9351.0,20276.0,11729.0,10499.0,1.0,0.0
1154,2018-01-13,51110,49921,9351.0,20276.0,11729.0,10499.0,1489.0,1684.0
1155,2018-01-14,37230,35443,6493.0,14922.0,11498.0,9266.0,1093.0,1006.0
1156,2018-01-15,56046,54758,14530.0,22259.0,11271.0,9374.0,3260.0,3911.0
1157,2018-01-16,54718,52916,14444.0,21628.0,10402.0,8608.0,3108.0,3970.0
1158,2018-01-17,56290,53691,14972.0,22201.0,10586.0,8415.0,3247.0,4098.0
1159,2018-01-18,56955,54677,14622.0,22774.0,10638.0,8933.0,3171.0,3974.0
1160,2018-01-19,63754,60667,15495.0,25342.0,12396.0,10956.0,3426.0,4456.0
1161,2018-01-20,50808,51224,9379.0,20823.0,11942.0,10791.0,1541.0,1613.0
1162,2018-01-21,37832,36111,6597.0,15081.0,11371.0,9075.0,1177.0,1049.0
1163,2018-01-22,56266,54430,14350.0,21805.0,10771.0,9003.0,3411.0,4298.0
1164,2018-01-22,56266,54430,14350.0,21805.0,10771.0,9003.0,2.0,0.0
1165,2018-01-23,53210,51334,14422.0,21456.0,10204.0,8281.0,3072.0,3770.0
1166,2018-01-23,53210,51334,14422.0,21456.0,10204.0,8281.0,1.0,0.0
1167,2018-01-24,51281,49221,14161.0,21038.0,9845.0,8445.0,2814.0,3617.0
1168,2018-01-25,53271,51113,13968.0,21369.0,9850.0,8563.0,2849.0,3692.0
1169,2018-01-26,58952,56299,14440.0,23712.0,12031.0,10245.0,2943.0,3959.0
1170,2018-01-27,43795,42379,7837.0,18434.0,10720.0,9931.0,1228.0,1328.0
1171,2018-01-28,34822,32569,6272.0,14017.0,10568.0,8533.0,1021.0,868.0
1172,2018-01-29,53487,51317,14166.0,21482.0,10164.0,8692.0,2826.0,3910.0
1173,2018-01-30,55653,52614,14704.0,22146.0,10296.0,8463.0,3223.0,3900.0
1174,2018-01-31,54026,52493,14427.0,21794.0,10311.0,8415.0,3075.0,4079.0
1175,2018-02-01,54880,52279,14767.0,21869.0,10158.0,9306.0,1.0,0.0
1176,2018-02-01,54880,52279,14767.0,21869.0,10158.0,9306.0,3004.0,4091.0
1177,2018-02-02,61061,57902,15394.0,24469.0,12333.0,10513.0,3122.0,4405.0
1178,2018-02-03,47186,47389,9525.0,20001.0,11436.0,10669.0,1181.0,1433.0
1179,2018-02-03,47186,47389,9525.0,20001.0,11436.0,10669.0,4.0,0.0
1180,2018-02-04,33991,32406,6221.0,14189.0,10903.0,9154.0,971.0,949.0
1181,2018-02-05,52828,51197,14405.0,21443.0,10270.0,9071.0,1.0,0.0
1182,2018-02-05,52828,51197,14405.0,21443.0,10270.0,9071.0,2890.0,3925.0
1183,2018-02-06,52348,50184,14677.0,21385.0,9912.0,8658.0,2813.0,3755.0
1184,2018-02-07,54675,52169,14502.0,21715.0,10460.0,9017.0,1.0,0.0
1185,2018-02-07,54675,52169,14502.0,21715.0,10460.0,9017.0,3025.0,4012.0
1186,2018-02-08,56825,54453,14756.0,22554.0,10865.0,9541.0,3049.0,4085.0
1187,2018-02-09,62364,58716,15458.0,24682.0,12728.0,11201.0,3309.0,4485.0
1188,2018-02-10,45464,44304,8635.0,19135.0,11601.0,10978.0,1272.0,1564.0
1189,2018-02-11,33073,32249,6188.0,14354.0,10538.0,9230.0,868.0,969.0
1190,2018-02-12,57630,56930,15007.0,23756.0,12298.0,9794.0,3113.0,4352.0
1191,2018-02-12,57630,56930,15007.0,23756.0,12298.0,9794.0,1.0,0.0
1192,2018-02-13,56678,60291,14703.0,24475.0,11381.0,11006.0,3086.0,4347.0
1193,2018-02-13,56678,60291,14703.0,24475.0,11381.0,11006.0,2.0,0.0
1194,2018-02-14,58488,67239,14112.0,25050.0,12256.0,13151.0,3000.0,4730.0
1195,2018-02-14,58488,67239,14112.0,25050.0,12256.0,13151.0,1.0,0.0
1196,2018-02-15,34103,41211,4768.0,14026.0,9236.0,11514.0,998.0,1094.0
1197,2018-02-16,37066,36029,4913.0,12545.0,11084.0,9610.0,1228.0,1125.0
1198,2018-02-17,44209,32962,5185.0,12731.0,13007.0,8463.0,1243.0,954.0
1199,2018-02-18,42877,32865,5546.0,12684.0,14214.0,9428.0,1320.0,947.0
1200,2018-02-19,62873,54300,14333.0,22081.0,12954.0,9950.0,3493.0,4459.0
1201,2018-02-20,61719,56870,15335.0,24340.0,12051.0,10192.0,3444.0,4439.0
1202,2018-02-21,62325,58414,15548.0,24824.0,12386.0,10152.0,3522.0,4437.0
1203,2018-02-22,63795,59511,15529.0,25863.0,12125.0,10582.0,1.0,0.0
1204,2018-02-22,63795,59511,15529.0,25863.0,12125.0,10582.0,3396.0,4552.0
1205,2018-02-23,70147,65557,16517.0,27880.0,14356.0,12022.0,3700.0,4943.0
1206,2018-02-24,55858,56099,10104.0,23093.0,13498.0,12121.0,1616.0,1895.0
1207,2018-02-25,39254,37918,7077.0,16850.0,12597.0,10478.0,1269.0,1184.0
1208,2018-02-26,62564,59332,15448.0,24948.0,12817.0,10417.0,3517.0,4805.0
1209,2018-02-27,60861,58134,15744.0,24428.0,12242.0,10132.0,3347.0,4448.0
1210,2018-02-28,63087,60540,15632.0,25214.0,12865.0,11033.0,3309.0,4405.0
1211,2018-02-28,63087,60540,15632.0,25214.0,12865.0,11033.0,1.0,0.0
1212,2018-03-01,43623,48151,8275.0,17863.0,10099.0,9390.0,1354.0,1422.0
1213,2018-03-02,55931,53338,14220.0,22201.0,11601.0,9936.0,3110.0,4159.0
1214,2018-03-03,47816,47309,9178.0,19360.0,11851.0,10709.0,1379.0,1499.0
1215,2018-03-03,47816,47309,9178.0,19360.0,11851.0,10709.0,1.0,0.0
1216,2018-03-04,36108,33495,6515.0,14474.0,11723.0,9630.0,1023.0,930.0
1217,2018-03-04,36108,33495,6515.0,14474.0,11723.0,9630.0,1.0,0.0
1218,2018-03-05,53911,52956,15185.0,21910.0,10418.0,9295.0,3355.0,4724.0
1219,2018-03-05,53911,52956,15185.0,21910.0,10418.0,9295.0,1.0,0.0
1220,2018-03-06,55072,53899,15455.0,22358.0,9860.0,8631.0,3481.0,4517.0
1221,2018-03-07,55326,53549,15491.0,22822.0,10310.0,8642.0,3368.0,4434.0
1222,2018-03-07,55326,53549,15491.0,22822.0,10310.0,8642.0,1.0,0.0
1223,2018-03-08,55774,54028,15476.0,23181.0,10986.0,9051.0,3518.0,4390.0
1224,2018-03-09,65185,62008,16207.0,26511.0,13447.0,11318.0,3832.0,4915.0
1225,2018-03-10,53644,54251,10145.0,22674.0,12709.0,11410.0,1598.0,1834.0
1226,2018-03-11,38739,36715,7145.0,16138.0,12416.0,10030.0,1324.0,1121.0
1227,2018-03-11,38739,36715,7145.0,16138.0,12416.0,10030.0,1.0,0.0
1228,2018-03-12,56417,55655,15535.0,23474.0,11631.0,9546.0,3493.0,4606.0
1229,2018-03-12,56417,55655,15535.0,23474.0,11631.0,9546.0,1.0,0.0
1230,2018-03-13,56341,54398,15698.0,23459.0,10844.0,8968.0,3593.0,4519.0
1231,2018-03-14,56710,55137,16133.0,23613.0,11318.0,8807.0,3528.0,4625.0
1232,2018-03-15,56944,53813,15619.0,23926.0,11496.0,9355.0,3574.0,4444.0
1233,2018-03-15,56944,53813,15619.0,23926.0,11496.0,9355.0,1.0,0.0
1234,2018-03-16,66301,63760,16797.0,27171.0,14216.0,11624.0,3887.0,5104.0
1235,2018-03-17,53475,51781,10198.0,22521.0,13420.0,11778.0,1758.0,1846.0
1236,2018-03-17,53475,51781,10198.0,22521.0,13420.0,11778.0,3.0,0.0
1237,2018-03-18,41015,39510,7569.0,17700.0,13015.0,10342.0,1302.0,1171.0
1238,2018-03-19,55664,53674,15357.0,23265.0,11732.0,9337.0,3413.0,4538.0
1239,2018-03-20,55388,53591,15742.0,23534.0,10921.0,8705.0,3567.0,4477.0
1240,2018-03-21,55544,53101,15679.0,23378.0,11101.0,9005.0,3430.0,4427.0
1241,2018-03-21,55544,53101,15679.0,23378.0,11101.0,9005.0,1.0,0.0
1242,2018-03-22,58132,55857,15727.0,24403.0,11887.0,9489.0,3677.0,4633.0
1243,2018-03-23,65945,63742,16771.0,27533.0,14136.0,12198.0,3799.0,4780.0
1244,2018-03-24,56017,56884,10901.0,24518.0,13363.0,12512.0,1543.0,1844.0
1245,2018-03-24,56017,56884,10901.0,24518.0,13363.0,12512.0,1.0,0.0
1246,2018-03-25,40268,37718,7694.0,17777.0,12620.0,10498.0,1230.0,1200.0
1247,2018-03-26,57325,55822,15608.0,23887.0,11953.0,10150.0,3499.0,4701.0
1248,2018-03-27,56908,55162,16000.0,23880.0,10871.0,9298.0,1.0,0.0
1249,2018-03-27,56908,55162,16000.0,23880.0,10871.0,9298.0,3452.0,4677.0
1250,2018-03-28,57872,56246,16286.0,24469.0,11304.0,9391.0,3552.0,4840.0
1251,2018-03-29,58346,55979,15964.0,24834.0,11841.0,9783.0,3531.0,4660.0
1252,2018-03-30,65621,64636,16715.0,27753.0,14183.0,12110.0,3591.0,4967.0
1253,2018-03-31,52017,51474,9569.0,22309.0,13542.0,12325.0,1657.0,1830.0
1254,2018-03-31,52017,51474,9569.0,22309.0,13542.0,12325.0,1.0,0.0
1255,2018-04-01,40528,37674,7404.0,16769.0,12908.0,10057.0,1324.0,1246.0
1256,2018-04-02,56737,54823,15848.0,23820.0,12120.0,9972.0,3583.0,4733.0
1257,2018-04-03,57028,55284,16167.0,23903.0,11515.0,9291.0,3633.0,4702.0
1258,2018-04-03,57028,55284,16167.0,23903.0,11515.0,9291.0,1.0,0.0
1259,2018-04-04,57640,55689,16275.0,24871.0,12046.0,9224.0,3354.0,4612.0
1260,2018-04-05,59017,56738,16431.0,25354.0,12170.0,9900.0,3405.0,4526.0
1261,2018-04-05,59017,56738,16431.0,25354.0,12170.0,9900.0,2.0,0.0
1262,2018-04-06,66794,65110,17110.0,28311.0,14278.0,12444.0,3637.0,5119.0
1263,2018-04-07,54873,56419,10822.0,24150.0,14450.0,12117.0,1489.0,1969.0
1264,2018-04-07,54873,56419,10822.0,24150.0,14450.0,12117.0,1.0,0.0
1265,2018-04-08,42618,39290,7555.0,17716.0,14045.0,10878.0,1193.0,1183.0
1266,2018-04-08,42618,39290,7555.0,17716.0,14045.0,10878.0,1.0,0.0
1267,2018-04-09,57104,55822,15825.0,23470.0,12163.0,9542.0,3582.0,4850.0
1268,2018-04-10,57159,55202,16087.0,23479.0,10872.0,8784.0,3431.0,4771.0
1269,2018-04-10,57159,55202,16087.0,23479.0,10872.0,8784.0,1.0,0.0
1270,2018-04-11,56399,55028,16042.0,23783.0,11124.0,8984.0,3492.0,4710.0
1271,2018-04-12,58365,56747,16010.0,24369.0,11649.0,9660.0,3560.0,4907.0
1272,2018-04-13,65460,63805,15944.0,27022.0,13822.0,11852.0,3668.0,5065.0
1273,2018-04-13,65460,63805,15944.0,27022.0,13822.0,11852.0,1.0,0.0
1274,2018-04-14,51339,49587,9276.0,21763.0,13247.0,11786.0,1480.0,1680.0
1275,2018-04-15,42403,39842,7764.0,17613.0,13527.0,10679.0,1464.0,1244.0
1276,2018-04-15,42403,39842,7764.0,17613.0,13527.0,10679.0,1.0,0.0
1277,2018-04-16,56655,55793,15222.0,23230.0,11612.0,9786.0,3523.0,4722.0
1278,2018-04-17,56697,55413,15584.0,23338.0,10969.0,9144.0,3652.0,4773.0
1279,2018-04-17,56697,55413,15584.0,23338.0,10969.0,9144.0,3.0,0.0
1280,2018-04-18,57011,55458,15642.0,23207.0,10975.0,9192.0,3587.0,4855.0
1281,2018-04-19,57781,56243,15782.0,23464.0,11496.0,9379.0,3596.0,4968.0
1282,2018-04-20,64009,63439,16257.0,26263.0,13932.0,11825.0,3684.0,5105.0
1283,2018-04-21,54177,55867,10543.0,23101.0,13079.0,11875.0,1752.0,1982.0
1284,2018-04-22,38267,34973,6585.0,15842.0,13040.0,9897.0,1192.0,1083.0
1285,2018-04-22,38267,34973,6585.0,15842.0,13040.0,9897.0,1.0,0.0
1286,2018-04-23,54482,52096,14786.0,22551.0,11099.0,9173.0,3243.0,4290.0
1287,2018-04-24,55180,54246,15394.0,22605.0,10609.0,8678.0,3367.0,4490.0
1288,2018-04-25,56954,56627,16088.0,23729.0,11074.0,9360.0,3585.0,4724.0
1289,2018-04-26,58280,56795,15823.0,23853.0,11845.0,9623.0,3683.0,4821.0
1290,2018-04-26,58280,56795,15823.0,23853.0,11845.0,9623.0,2.0,0.0
1291,2018-04-27,65116,63903,16288.0,26815.0,14341.0,12047.0,3631.0,5080.0
1292,2018-04-28,54902,57703,10414.0,24265.0,13605.0,12856.0,1835.0,2127.0
1293,2018-04-29,42072,39553,7688.0,17662.0,12445.0,10915.0,1368.0,1381.0
1294,2018-04-29,42072,39553,7688.0,17662.0,12445.0,10915.0,1.0,0.0
1295,2018-04-30,56572,55466,15344.0,23490.0,12933.0,10289.0,3371.0,4861.0
1296,2018-05-01,41292,39585,8630.0,15749.0,11013.0,8190.0,2370.0,3114.0
1297,2018-05-02,55009,54235,15792.0,23380.0,11344.0,9173.0,3448.0,4458.0
1298,2018-05-03,58508,58175,16364.0,24978.0,12414.0,9922.0,3519.0,4844.0
1299,2018-05-04,68644,71249,17481.0,30105.0,14858.0,12563.0,4058.0,5418.0
1300,2018-05-04,68644,71249,17481.0,30105.0,14858.0,12563.0,1.0,0.0
1301,2018-05-05,50622,54183,8873.0,22782.0,14930.0,13209.0,1937.0,2016.0
1302,2018-05-05,50622,54183,8873.0,22782.0,14930.0,13209.0,1.0,0.0
1303,2018-05-06,40018,36675,6779.0,16651.0,14204.0,11209.0,1272.0,1153.0
1304,2018-05-06,40018,36675,6779.0,16651.0,14204.0,11209.0,1.0,0.0
1305,2018-05-07,47721,43439,7304.0,17367.0,13306.0,11591.0,1806.0,1507.0
1306,2018-05-08,57873,54552,15231.0,21879.0,11465.0,9288.0,3822.0,4994.0
1307,2018-05-09,56348,55979,15559.0,23147.0,10514.0,9226.0,1.0,0.0
1308,2018-05-09,56348,55979,15559.0,23147.0,10514.0,9226.0,3753.0,4889.0
1309,2018-05-10,58660,56392,15885.0,23878.0,11083.0,8963.0,3665.0,4926.0
1310,2018-05-11,66124,64010,16839.0,26828.0,13495.0,11307.0,4110.0,5533.0
1311,2018-05-12,53543,52419,9320.0,23044.0,13500.0,12421.0,1780.0,1889.0
1312,2018-05-13,40685,38032,7755.0,16833.0,12863.0,11099.0,1.0,0.0
1313,2018-05-13,40685,38032,7755.0,16833.0,12863.0,11099.0,1541.0,1430.0
1314,2018-05-14,56315,55748,15644.0,23209.0,11394.0,9759.0,3627.0,4994.0
1315,2018-05-15,56674,55233,15952.0,23216.0,10559.0,8727.0,3.0,0.0
1316,2018-05-15,56674,55233,15952.0,23216.0,10559.0,8727.0,3719.0,4926.0
1317,2018-05-16,54488,53068,15209.0,23008.0,11001.0,9099.0,3381.0,4393.0
1318,2018-05-17,56467,54781,15352.0,23084.0,12038.0,9591.0,3435.0,4790.0
1319,2018-05-18,66099,65017,16421.0,27330.0,14265.0,12138.0,3709.0,5016.0
1320,2018-05-19,57295,59208,10981.0,25463.0,13740.0,13362.0,1880.0,2290.0
1321,2018-05-20,44393,43102,7851.0,19333.0,13490.0,11734.0,1554.0,1394.0
1322,2018-05-21,57768,55524,14545.0,23653.0,12658.0,10350.0,3478.0,4701.0
1323,2018-05-22,40425,37791,6802.0,15304.0,11387.0,9023.0,1.0,0.0
1324,2018-05-22,40425,37791,6802.0,15304.0,11387.0,9023.0,1493.0,1329.0
1325,2018-05-23,56427,55617,15624.0,23229.0,10970.0,9290.0,3617.0,4848.0
1326,2018-05-23,56427,55617,15624.0,23229.0,10970.0,9290.0,1.0,0.0
1327,2018-05-24,57997,56599,15861.0,24085.0,11108.0,9652.0,3722.0,4825.0
1328,2018-05-25,66878,64608,16954.0,27970.0,14043.0,11823.0,3895.0,5319.0
1329,2018-05-25,66878,64608,16954.0,27970.0,14043.0,11823.0,2.0,0.0
1330,2018-05-26,54883,54274,10302.0,23762.0,13273.0,11866.0,3.0,0.0
1331,2018-05-26,54883,54274,10302.0,23762.0,13273.0,11866.0,1923.0,2081.0
1332,2018-05-27,42161,39772,7748.0,18251.0,13207.0,11035.0,1490.0,1274.0
1333,2018-05-28,57884,57048,15752.0,24453.0,12025.0,10197.0,3808.0,5046.0
1334,2018-05-29,56388,54806,15671.0,23049.0,11136.0,9212.0,3638.0,4834.0
1335,2018-05-30,56414,54892,15792.0,23411.0,11357.0,8865.0,1.0,0.0
1336,2018-05-30,56414,54892,15792.0,23411.0,11357.0,8865.0,3553.0,4763.0
1337,2018-05-31,57848,55943,15665.0,23730.0,11588.0,9093.0,3684.0,4858.0
1338,2018-06-01,63949,62430,16488.0,26587.0,13477.0,11338.0,1.0,0.0
1339,2018-06-01,63949,62430,16488.0,26587.0,13477.0,11338.0,3700.0,5288.0
1340,2018-06-02,50457,51379,9407.0,21924.0,13046.0,11499.0,1630.0,1949.0
1341,2018-06-03,40773,38655,7129.0,16476.0,13121.0,10089.0,1325.0,1349.0
1342,2018-06-03,40773,38655,7129.0,16476.0,13121.0,10089.0,1.0,0.0
1343,2018-06-04,54969,54156,15229.0,22504.0,11426.0,9327.0,3697.0,4953.0
1344,2018-06-04,54969,54156,15229.0,22504.0,11426.0,9327.0,1.0,0.0
1345,2018-06-05,58168,56612,15522.0,23953.0,11548.0,9566.0,1.0,0.0
