,탑승일자,1호선,4호선,공항철도,경의선,강수량범주,평균기온,최고기온,최저기온,버스정류장1_총승객수,버스정류장2_총승객수,버스정류장3_총승객수
1760,2019-04-23,111556.0,39426.0,22904.0,11002.0,0.0,20.4,25.5,15.3,1842.0,11833.0,1253.0
1761,2019-04-24,112982.0,39998.0,23759.0,11000.0,1.0,19.5,25.9,15.8,1902.0,11729.0,1270.0
1762,2019-04-25,116574.0,41633.0,24635.0,10688.0,1.0,13.2,17.2,9.4,1745.0,11478.0,1096.0
1763,2019-04-26,134490.0,45556.0,30266.0,11537.0,1.0,8.4,9.9,6.2,1859.0,12616.0,1219.0
1764,2019-04-27,121896.0,36675.0,31651.0,4593.0,0.0,11.6,18.2,4.1,1292.0,10239.0,1636.0
1765,2019-04-27,121896.0,36675.0,31651.0,1.0,0.0,11.6,18.2,4.1,1292.0,10239.0,1636.0
1766,2019-04-28,82116.0,27700.0,28049.0,3229.0,0.0,12.9,16.6,9.9,1209.0,8700.0,1005.0
1767,2019-04-29,117596.0,41723.0,26771.0,2.0,0.0,13.0,17.3,8.3,1852.0,12105.0,1201.0
1768,2019-04-29,117596.0,41723.0,26771.0,11655.0,0.0,13.0,17.3,8.3,1852.0,12105.0,1201.0
1769,2019-04-30,120710.0,43541.0,27927.0,11342.0,0.0,15.5,22.5,9.0,1863.0,12302.0,1466.0
1770,2019-05-01,86094.0,28657.0,24401.0,7201.0,0.0,16.4,22.2,11.2,1476.0,9602.0,1292.0
1771,2019-05-02,123022.0,43664.0,27917.0,11610.0,0.0,17.1,25.3,10.6,1963.0,12167.0,1312.0
1772,2019-05-02,123022.0,43664.0,27917.0,1.0,0.0,17.1,25.3,10.6,1963.0,12167.0,1312.0
1773,2019-05-03,143872.0,48947.0,33802.0,12694.0,0.0,17.9,26.1,10.1,2142.0,13571.0,1443.0
1774,2019-05-04,127308.0,36023.0,32044.0,4693.0,0.0,19.5,27.4,12.0,1482.0,10087.0,1650.0
1775,2019-05-05,84844.0,27219.0,28518.0,3141.0,0.0,19.2,26.5,13.6,1197.0,9215.0,1366.0
1776,2019-05-06,85194.0,25114.0,29442.0,3628.0,0.0,14.5,19.8,9.8,1043.0,9415.0,1364.0
1777,2019-05-07,112326.0,38821.0,23905.0,11706.0,0.0,15.0,21.9,8.4,1925.0,12426.0,1215.0
1778,2019-05-08,110394.0,38310.0,21918.0,11243.0,0.0,15.6,21.3,10.1,1762.0,12115.0,1172.0
1779,2019-05-09,115158.0,40173.0,22884.0,11287.0,0.0,16.6,22.9,11.7,1881.0,12166.0,1299.0
1780,2019-05-10,132554.0,43971.0,28286.0,12181.0,0.0,17.8,26.8,10.3,2001.0,13102.0,1453.0
1781,2019-05-10,132554.0,43971.0,28286.0,1.0,0.0,17.8,26.8,10.3,2001.0,13102.0,1453.0
1782,2019-05-11,114512.0,33274.0,28100.0,4474.0,0.0,20.3,28.3,13.2,1339.0,10448.0,1550.0
1783,2019-05-12,76648.0,24696.0,26030.0,3258.0,0.0,21.6,28.9,14.7,1238.0,8754.0,1044.0
1784,2019-05-12,76648.0,24696.0,26030.0,2.0,0.0,21.6,28.9,14.7,1238.0,8754.0,1044.0
1785,2019-05-13,113298.0,38732.0,23462.0,11321.0,0.0,18.7,22.8,15.5,1821.0,11907.0,1126.0
1786,2019-05-13,113298.0,38732.0,23462.0,1.0,0.0,18.7,22.8,15.5,1821.0,11907.0,1126.0
1787,2019-05-14,113264.0,39173.0,22165.0,11207.0,0.0,19.6,26.9,12.9,1893.0,12093.0,1277.0
1788,2019-05-15,112806.0,40370.0,22717.0,11264.0,0.0,20.7,28.0,14.8,1765.0,11984.0,1268.0
1789,2019-05-16,116814.0,40983.0,24205.0,11432.0,0.0,23.5,30.0,16.7,1862.0,12164.0,1281.0
1790,2019-05-17,133040.0,45321.0,29593.0,12214.0,0.0,23.6,28.3,17.6,1926.0,13020.0,1401.0
1791,2019-05-18,113996.0,34398.0,30217.0,4376.0,0.0,22.8,25.9,19.1,1463.0,10184.0,1489.0
1792,2019-05-19,80308.0,25905.0,28490.0,2851.0,1.0,19.4,21.6,17.9,1047.0,7603.0,694.0
1793,2019-05-19,80308.0,25905.0,28490.0,1.0,1.0,19.4,21.6,17.9,1047.0,7603.0,694.0
1794,2019-05-20,114768.0,39490.0,24713.0,11329.0,1.0,16.4,20.2,13.0,1785.0,11778.0,1285.0
1795,2019-05-21,113852.0,40013.0,22923.0,11180.0,0.0,17.2,23.8,11.7,1859.0,11925.0,1272.0
1796,2019-05-21,113852.0,40013.0,22923.0,1.0,0.0,17.2,23.8,11.7,1859.0,11925.0,1272.0
1797,2019-05-22,114598.0,40227.0,23043.0,11202.0,0.0,19.5,26.5,12.3,1770.0,12023.0,1256.0
1798,2019-05-23,118358.0,41544.0,24816.0,11400.0,0.0,22.1,29.2,15.0,1975.0,12326.0,1249.0
1799,2019-05-24,133752.0,46633.0,30155.0,12266.0,0.0,24.2,33.4,16.2,2014.0,13002.0,1320.0
1800,2019-05-24,133752.0,46633.0,30155.0,2.0,0.0,24.2,33.4,16.2,2014.0,13002.0,1320.0
1801,2019-05-25,112050.0,34749.0,28668.0,1.0,0.0,23.4,28.6,18.4,1466.0,10417.0,1489.0
1802,2019-05-25,112050.0,34749.0,28668.0,4424.0,0.0,23.4,28.6,18.4,1466.0,10417.0,1489.0
1803,2019-05-26,79690.0,27281.0,27969.0,3256.0,0.0,24.5,31.1,18.6,1214.0,8712.0,1107.0
1804,2019-05-27,112008.0,39628.0,26716.0,11001.0,1.0,17.8,22.3,14.3,1654.0,10927.0,1025.0
1805,2019-05-28,113290.0,39682.0,22463.0,11461.0,0.0,18.1,24.6,11.9,1825.0,11848.0,1311.0
1806,2019-05-29,112212.0,39306.0,22890.0,11171.0,0.0,20.3,26.5,13.3,1772.0,11972.0,1202.0
1807,2019-05-30,113658.0,40611.0,23060.0,11237.0,0.0,19.6,24.5,14.6,1869.0,11715.0,1202.0
1808,2019-05-31,130000.0,44692.0,28640.0,12145.0,0.0,19.1,23.3,16.1,1989.0,12492.0,1280.0
1809,2019-06-01,110468.0,33383.0,27121.0,4052.0,0.0,18.9,23.7,14.8,1240.0,9714.0,1397.0
1810,2019-06-02,77162.0,24643.0,26412.0,2958.0,0.0,21.1,27.8,14.1,1186.0,8358.0,941.0
1811,2019-06-02,77162.0,24643.0,26412.0,1.0,0.0,21.1,27.8,14.1,1186.0,8358.0,941.0
1812,2019-06-03,111548.0,38581.0,23812.0,11353.0,0.0,23.1,29.5,16.0,1784.0,11870.0,1211.0
1813,2019-06-03,111548.0,38581.0,23812.0,1.0,0.0,23.1,29.5,16.0,1784.0,11870.0,1211.0
1814,2019-06-04,111516.0,39302.0,22680.0,11192.0,0.0,22.6,29.0,17.6,1888.0,11959.0,1163.0
1815,2019-06-04,111516.0,39302.0,22680.0,1.0,0.0,22.6,29.0,17.6,1888.0,11959.0,1163.0
1816,2019-06-05,125222.0,42525.0,26138.0,11794.0,0.0,23.0,29.6,17.8,1999.0,12897.0,1257.0
1817,2019-06-05,125222.0,42525.0,26138.0,2.0,0.0,23.0,29.6,17.8,1999.0,12897.0,1257.0
1818,2019-06-06,83482.0,25242.0,22628.0,3404.0,1.0,21.2,25.1,18.6,963.0,8265.0,1045.0
1819,2019-06-07,113696.0,38148.0,26270.0,10010.0,1.0,20.0,24.7,17.0,1749.0,11089.0,1217.0
1820,2019-06-08,103394.0,31297.0,28492.0,4121.0,0.0,21.9,27.6,16.0,1282.0,9439.0,1415.0
1821,2019-06-09,70956.0,22949.0,27353.0,2772.0,2.0,21.6,26.5,17.1,940.0,7259.0,846.0
1822,2019-06-10,111832.0,38231.0,24188.0,11284.0,2.0,18.4,21.9,15.7,1744.0,11510.0,1166.0
1823,2019-06-11,110414.0,39532.0,22547.0,11088.0,0.0,20.5,26.1,15.5,1705.0,11783.0,1270.0
1824,2019-06-11,110414.0,39532.0,22547.0,1.0,0.0,20.5,26.1,15.5,1705.0,11783.0,1270.0
1825,2019-06-12,111166.0,39655.0,23143.0,10990.0,0.0,21.5,26.4,16.1,1731.0,12055.0,1228.0
1826,2019-06-13,116652.0,41461.0,24348.0,11231.0,0.0,23.0,28.8,16.6,1830.0,12139.0,1219.0
1827,2019-06-14,130092.0,44737.0,29280.0,12175.0,0.0,23.0,28.4,19.1,1815.0,12745.0,1263.0
1828,2019-06-15,108986.0,33738.0,28942.0,4168.0,1.0,21.9,27.4,17.9,1359.0,9237.0,1409.0
1829,2019-06-15,108986.0,33738.0,28942.0,2.0,1.0,21.9,27.4,17.9,1359.0,9237.0,1409.0
1830,2019-06-16,74182.0,24018.0,27492.0,2868.0,0.0,22.0,27.2,16.1,1206.0,8047.0,1110.0
1831,2019-06-17,111982.0,39659.0,25836.0,11406.0,0.0,21.7,26.2,18.1,1760.0,11659.0,1309.0
1832,2019-06-17,111982.0,39659.0,25836.0,4.0,0.0,21.7,26.2,18.1,1760.0,11659.0,1309.0
1833,2019-06-18,111200.0,39119.0,23066.0,10738.0,1.0,20.8,24.8,17.0,1782.0,11243.0,1148.0
1834,2019-06-18,111200.0,39119.0,23066.0,2.0,1.0,20.8,24.8,17.0,1782.0,11243.0,1148.0
1835,2019-06-19,111350.0,39650.0,23774.0,10803.0,1.0,21.4,25.4,18.9,1702.0,11610.0,1234.0
1836,2019-06-20,118352.0,41334.0,24899.0,11243.0,0.0,22.7,27.8,19.8,1860.0,12068.0,1337.0
1837,2019-06-21,133154.0,45612.0,30282.0,11739.0,1.0,22.1,26.1,19.4,1845.0,12699.0,1322.0
1838,2019-06-22,107178.0,34130.0,28914.0,4277.0,0.0,24.2,30.6,17.7,1348.0,9998.0,1515.0
1839,2019-06-23,75566.0,25467.0,27647.0,2979.0,0.0,25.0,31.0,19.1,1131.0,8366.0,1030.0
1840,2019-06-24,116330.0,40724.0,26363.0,11033.0,0.0,25.2,30.9,20.9,1523.0,11443.0,1287.0
1841,2019-06-25,115092.0,40310.0,24317.0,10804.0,0.0,25.6,32.8,19.5,1583.0,11501.0,1269.0
1842,2019-06-26,115024.0,40504.0,24738.0,10777.0,0.0,25.5,29.5,20.7,1600.0,11458.0,1280.0
1843,2019-06-26,115024.0,40504.0,24738.0,1.0,0.0,25.5,29.5,20.7,1600.0,11458.0,1280.0
1844,2019-06-27,114412.0,40471.0,25029.0,10684.0,1.0,25.5,31.2,21.9,1487.0,11565.0,1214.0
1845,2019-06-28,130078.0,44606.0,29529.0,11393.0,0.0,24.7,29.0,22.3,1771.0,12553.0,1369.0
1846,2019-06-29,105360.0,32016.0,28510.0,3927.0,1.0,23.1,27.7,19.6,1112.0,8478.0,1300.0
1847,2019-06-30,75412.0,24681.0,27393.0,2904.0,0.0,23.9,28.5,20.9,953.0,7739.0,956.0
1848,2019-07-01,108886.0,38322.0,24503.0,10630.0,0.0,23.9,28.9,20.6,1407.0,10844.0,1234.0
1849,2019-07-02,108908.0,38481.0,22085.0,10527.0,0.0,24.4,30.1,20.8,1501.0,10903.0,1224.0
1850,2019-07-03,111486.0,39109.0,22708.0,10674.0,0.0,24.1,27.4,21.2,1422.0,11205.0,1324.0
1851,2019-07-04,112332.0,40565.0,23254.0,10631.0,0.0,25.4,32.8,20.0,1454.0,11490.0,1232.0
1852,2019-07-05,127556.0,44427.0,28590.0,11533.0,0.0,27.6,35.0,20.2,1701.0,12168.0,1405.0
1853,2019-07-06,98894.0,30090.0,27124.0,3877.0,0.0,29.7,36.1,24.6,1140.0,8673.0,1156.0
1854,2019-07-07,71184.0,22761.0,25837.0,2901.0,0.0,26.7,32.5,22.7,1027.0,7718.0,924.0
1855,2019-07-08,110106.0,38644.0,24299.0,10854.0,0.0,25.1,31.0,21.2,1444.0,11152.0,1119.0
1856,2019-07-09,109290.0,38708.0,22127.0,10629.0,0.0,25.0,30.0,19.7,1525.0,11242.0,1149.0
1857,2019-07-10,110278.0,38527.0,22500.0,10375.0,1.0,22.7,27.3,19.3,1474.0,11020.0,1218.0
1858,2019-07-10,110278.0,38527.0,22500.0,1.0,1.0,22.7,27.3,19.3,1474.0,11020.0,1218.0
1859,2019-07-11,111542.0,39452.0,23078.0,10422.0,1.0,21.9,25.9,19.5,1411.0,10991.0,1176.0
1860,2019-07-12,127898.0,44459.0,28999.0,11739.0,0.0,23.6,28.7,20.0,1648.0,12340.0,1384.0
1861,2019-07-13,102014.0,30802.0,26858.0,3892.0,0.0,24.9,29.7,22.1,1205.0,9157.0,1494.0
1862,2019-07-14,70374.0,24280.0,25649.0,2950.0,0.0,25.9,31.6,21.2,1028.0,7663.0,1091.0
1863,2019-07-14,70374.0,24280.0,25649.0,1.0,0.0,25.9,31.6,21.2,1028.0,7663.0,1091.0
1864,2019-07-15,111726.0,39576.0,25469.0,10697.0,2.0,23.8,27.4,22.1,1372.0,10974.0,1181.0
1865,2019-07-16,111136.0,39419.0,23278.0,10453.0,2.0,24.7,28.8,21.4,1464.0,11436.0,1361.0
1866,2019-07-17,110890.0,39240.0,22961.0,10515.0,1.0,25.6,29.2,22.3,1669.0,11305.0,1256.0
1867,2019-07-18,114244.0,39990.0,24029.0,10746.0,0.0,26.9,32.1,23.3,1621.0,11601.0,1297.0
1868,2019-07-19,129638.0,44282.0,29246.0,11329.0,0.0,28.6,35.0,22.8,1697.0,12393.0,1366.0
1869,2019-07-20,97008.0,29731.0,28740.0,3749.0,1.0,28.0,31.9,25.1,1131.0,8749.0,1050.0
1870,2019-07-21,71670.0,23580.0,25350.0,2771.0,1.0,25.1,27.0,24.2,886.0,7544.0,767.0
1871,2019-07-22,111894.0,38660.0,24230.0,10547.0,1.0,26.7,31.0,24.2,1471.0,11241.0,1185.0
1872,2019-07-23,110620.0,38903.0,23112.0,10465.0,0.0,28.1,32.9,24.4,1485.0,11516.0,1326.0
1873,2019-07-24,109954.0,39556.0,23641.0,10356.0,1.0,26.5,27.2,25.2,1472.0,11177.0,1156.0
1874,2019-07-25,114464.0,39626.0,23813.0,10190.0,2.0,26.3,27.4,25.6,1421.0,11188.0,1232.0
1875,2019-07-25,114464.0,39626.0,23813.0,1.0,2.0,26.3,27.4,25.6,1421.0,11188.0,1232.0
1876,2019-07-26,125084.0,42648.0,31013.0,10988.0,2.0,25.1,25.9,23.7,1438.0,10983.0,1030.0
1877,2019-07-27,92516.0,27541.0,26866.0,3664.0,2.0,28.4,33.4,24.9,1070.0,8521.0,1140.0
1878,2019-07-27,92516.0,27541.0,26866.0,1.0,2.0,28.4,33.4,24.9,1070.0,8521.0,1140.0
1879,2019-07-28,66660.0,21720.0,24396.0,2411.0,2.0,26.1,28.2,25.0,780.0,6658.0,663.0
1880,2019-07-29,113968.0,38906.0,25999.0,10347.0,1.0,27.5,30.0,25.6,1437.0,11327.0,1377.0
1881,2019-07-29,113968.0,38906.0,25999.0,1.0,1.0,27.5,30.0,25.6,1437.0,11327.0,1377.0
1882,2019-07-30,111872.0,38723.0,24145.0,10250.0,1.0,28.1,30.8,26.3,1447.0,11318.0,1331.0
1883,2019-07-30,111872.0,38723.0,24145.0,1.0,1.0,28.1,30.8,26.3,1447.0,11318.0,1331.0
1884,2019-07-31,110614.0,38740.0,24713.0,9765.0,2.0,25.8,27.5,24.0,1327.0,10481.0,1212.0
1885,2019-08-01,116814.0,39784.0,24718.0,10561.0,2.0,26.3,30.1,23.5,1436.0,11289.0,1434.0
1886,2019-08-01,116814.0,39784.0,24718.0,1.0,2.0,26.3,30.1,23.5,1436.0,11289.0,1434.0
1887,2019-08-02,125386.0,43112.0,29400.0,10842.0,0.0,28.4,33.1,24.7,1635.0,11951.0,1595.0
1888,2019-08-03,94500.0,28189.0,26878.0,3541.0,1.0,29.4,36.0,25.6,1124.0,8456.0,1275.0
1889,2019-08-03,94500.0,28189.0,26878.0,1.0,1.0,29.4,36.0,25.6,1124.0,8456.0,1275.0
1890,2019-08-04,72340.0,22464.0,25524.0,2553.0,1.0,28.3,34.4,25.0,899.0,7424.0,921.0
1891,2019-08-05,107468.0,37385.0,24301.0,10033.0,0.0,30.5,35.9,25.6,1346.0,10598.0,1125.0
1892,2019-08-05,107468.0,37385.0,24301.0,1.0,0.0,30.5,35.9,25.6,1346.0,10598.0,1125.0
1893,2019-08-06,104634.0,38108.0,24235.0,9948.0,0.0,31.6,36.8,27.9,1222.0,10863.0,1171.0
1894,2019-08-07,105004.0,37569.0,23322.0,9691.0,1.0,26.9,30.3,23.9,1331.0,10750.0,1108.0
1895,2019-08-07,105004.0,37569.0,23322.0,1.0,1.0,26.9,30.3,23.9,1331.0,10750.0,1108.0
1896,2019-08-08,110218.0,39235.0,24182.0,9871.0,0.0,28.9,32.7,25.9,1394.0,10978.0,1147.0
1897,2019-08-09,123128.0,43315.0,28942.0,10918.0,0.0,29.8,34.6,26.0,1608.0,11235.0,1168.0
1898,2019-08-10,90142.0,27707.0,26553.0,3383.0,0.0,31.5,36.5,26.6,958.0,8614.0,976.0
1899,2019-08-11,66986.0,22034.0,25212.0,2555.0,1.0,30.4,35.7,26.3,836.0,7169.0,795.0
1900,2019-08-12,111286.0,38951.0,25996.0,10311.0,2.0,26.6,28.5,24.8,1285.0,10420.0,1090.0
1901,2019-08-13,111652.0,39742.0,25629.0,10399.0,1.0,29.2,35.3,25.1,1487.0,11263.0,1179.0
1902,2019-08-14,120772.0,42367.0,28769.0,10848.0,0.0,30.4,35.7,25.9,1521.0,11964.0,1331.0
1903,2019-08-14,120772.0,42367.0,28769.0,1.0,0.0,30.4,35.7,25.9,1521.0,11964.0,1331.0
1904,2019-08-15,93646.0,25533.0,23823.0,3232.0,1.0,25.9,28.6,23.9,847.0,7574.0,945.0
1905,2019-08-16,111578.0,36910.0,27545.0,9847.0,1.0,25.9,29.5,23.0,1509.0,11243.0,1292.0
1906,2019-08-17,86962.0,27291.0,26926.0,3497.0,0.0,25.9,28.8,23.4,1059.0,9169.0,1295.0
1907,2019-08-18,69960.0,22829.0,25807.0,2722.0,0.0,25.6,30.7,22.6,985.0,7944.0,974.0
1908,2019-08-19,111344.0,38105.0,24986.0,11166.0,0.0,26.3,31.3,21.2,1459.0,11185.0,1259.0
1909,2019-08-20,112522.0,39474.0,24194.0,10856.0,0.0,28.2,32.8,23.2,1561.0,11419.0,1282.0
1910,2019-08-21,113734.0,40823.0,24997.0,10859.0,1.0,27.0,30.4,24.4,1526.0,11309.0,1230.0
1911,2019-08-22,115186.0,41441.0,26077.0,10970.0,0.0,26.9,31.4,23.0,1573.0,11645.0,1287.0
1912,2019-08-23,129166.0,44837.0,30470.0,11786.0,0.0,26.2,30.5,22.7,1681.0,12584.0,1482.0
1913,2019-08-24,106974.0,32586.0,28805.0,4171.0,0.0,24.1,27.3,21.5,1168.0,9515.0,1404.0
1914,2019-08-25,72600.0,23845.0,27183.0,2775.0,0.0,25.0,29.9,20.2,959.0,7760.0,1088.0
1915,2019-08-26,114722.0,40109.0,25186.0,11017.0,0.0,26.4,32.1,21.5,1490.0,11746.0,1265.0
1916,2019-08-27,114140.0,39727.0,23980.0,11087.0,1.0,25.7,29.3,22.2,1594.0,11571.0,1331.0
1917,2019-08-28,114562.0,41114.0,25694.0,11219.0,0.0,26.1,30.2,23.6,1644.0,11721.0,1316.0
1918,2019-08-29,114004.0,41422.0,24918.0,10741.0,2.0,23.4,26.4,20.1,1515.0,11211.0,1200.0
1919,2019-08-30,130282.0,45391.0,29620.0,11944.0,1.0,22.6,27.0,19.5,1766.0,12717.0,1502.0
1920,2019-08-31,110366.0,33273.0,29834.0,4183.0,0.0,23.5,28.9,18.5,1021.0,9917.0,1596.0
1921,2019-09-01,75218.0,25422.0,27255.0,3087.0,0.0,23.7,27.8,19.2,1185.0,8722.0,1054.0
1922,2019-09-02,110882.0,39411.0,24191.0,11667.0,0.0,24.4,29.7,19.4,1709.0,11793.0,1274.0
1923,2019-09-03,109426.0,39266.0,21851.0,11631.0,0.0,24.1,28.0,22.0,1879.0,11808.0,1215.0
1924,2019-09-04,107400.0,38898.0,22262.0,11063.0,2.0,22.8,25.5,21.2,1716.0,11148.0,1122.0
1925,2019-09-04,107400.0,38898.0,22262.0,1.0,2.0,22.8,25.5,21.2,1716.0,11148.0,1122.0
1926,2019-09-05,111220.0,40019.0,23256.0,11204.0,2.0,23.0,27.6,21.5,1755.0,11245.0,1105.0
1927,2019-09-05,111220.0,40019.0,23256.0,1.0,2.0,23.0,27.6,21.5,1755.0,11245.0,1105.0
1928,2019-09-06,123232.0,43686.0,28031.0,12134.0,2.0,25.3,29.1,21.6,1876.0,12269.0,1193.0
1929,2019-09-07,72944.0,22070.0,18561.0,2586.0,2.0,25.7,29.5,22.6,796.0,5901.0,555.0
1930,2019-09-08,64992.0,21547.0,23114.0,2470.0,0.0,24.7,27.3,22.9,1013.0,7599.0,885.0
1931,2019-09-09,112108.0,38588.0,22560.0,11532.0,0.0,25.1,28.0,22.4,1743.0,12065.0,1184.0
1932,2019-09-10,120288.0,40538.0,23564.0,11152.0,2.0,23.8,26.5,22.1,1618.0,11205.0,1066.0
1933,2019-09-11,136374.0,40850.0,28302.0,11806.0,2.0,24.3,28.7,20.4,2012.0,12921.0,1242.0
1934,2019-09-11,136374.0,40850.0,28302.0,1.0,2.0,24.3,28.7,20.4,2012.0,12921.0,1242.0
1935,2019-09-12,89586.0,22940.0,23500.0,2965.0,1.0,21.0,22.9,18.7,904.0,6620.0,871.0
1936,2019-09-13,76040.0,22162.0,23626.0,3022.0,1.0,23.3,29.3,18.3,907.0,7899.0,1574.0
1937,2019-09-13,76040.0,22162.0,23626.0,1.0,1.0,23.3,29.3,18.3,907.0,7899.0,1574.0
1938,2019-09-14,74078.0,22071.0,23821.0,3095.0,1.0,22.4,24.1,20.8,921.0,7910.0,1291.0
1939,2019-09-15,68354.0,20430.0,27668.0,3061.0,0.0,24.2,30.0,19.5,974.0,8724.0,985.0
1940,2019-09-16,103984.0,37201.0,24930.0,11557.0,0.0,24.5,30.5,20.7,1714.0,12036.0,1116.0
1941,2019-09-17,109346.0,38669.0,21456.0,11691.0,0.0,23.5,29.0,18.0,1725.0,11859.0,1331.0
1942,2019-09-18,111666.0,39819.0,21578.0,11758.0,0.0,21.0,25.4,16.0,1857.0,11900.0,1298.0
1943,2019-09-19,115528.0,41667.0,23106.0,11852.0,0.0,19.5,26.0,13.6,1837.0,12207.0,1260.0
1944,2019-09-20,130486.0,45577.0,28511.0,12706.0,0.0,19.6,24.2,15.8,1898.0,11583.0,1391.0
1945,2019-09-21,110572.0,33443.0,28279.0,4278.0,0.0,19.6,22.1,18.3,1130.0,9947.0,1308.0
1946,2019-09-21,110572.0,33443.0,28279.0,2.0,0.0,19.6,22.1,18.3,1130.0,9947.0,1308.0
1947,2019-09-22,74250.0,23983.0,27498.0,2659.0,1.0,18.6,19.6,17.3,843.0,7131.0,803.0
1948,2019-09-23,115706.0,41409.0,25945.0,11894.0,0.0,20.0,24.6,16.9,1761.0,11914.0,1360.0
1949,2019-09-24,114666.0,40217.0,23374.0,11867.0,0.0,19.8,26.5,13.9,1752.0,12021.0,1296.0
1950,2019-09-25,113946.0,40529.0,23322.0,11923.0,0.0,20.9,27.4,14.8,1785.0,12048.0,1354.0
1951,2019-09-25,113946.0,40529.0,23322.0,1.0,0.0,20.9,27.4,14.8,1785.0,12048.0,1354.0
1952,2019-09-26,117450.0,42151.0,24553.0,12068.0,0.0,22.9,29.0,17.7,1867.0,12407.0,1386.0
1953,2019-09-27,132912.0,46091.0,29282.0,12753.0,0.0,22.9,27.0,19.6,2073.0,13016.0,1428.0
1954,2019-09-28,117174.0,36530.0,30065.0,4569.0,0.0,23.7,29.2,19.4,1306.0,10165.0,1545.0
1955,2019-09-28,117174.0,36530.0,30065.0,1.0,0.0,23.7,29.2,19.4,1306.0,10165.0,1545.0
1956,2019-09-29,79812.0,26542.0,27327.0,3065.0,0.0,22.6,28.6,17.9,1296.0,8792.0,1155.0
1957,2019-09-30,112452.0,38708.0,24335.0,11692.0,0.0,22.4,29.9,16.4,1689.0,11848.0,1272.0
1958,2019-10-01,107810.0,38674.0,23194.0,11713.0,0.0,23.1,28.2,17.6,1800.0,11516.0,1258.0
1959,2019-10-01,107810.0,38674.0,23194.0,1.0,0.0,23.1,28.2,17.6,1800.0,11516.0,1258.0
1960,2019-10-02,120646.0,42679.0,28028.0,11903.0,1.0,21.6,24.2,20.0,1711.0,11360.0,1219.0
1961,2019-10-03,118498.0,31299.0,25818.0,4893.0,1.0,22.4,27.3,19.8,849.0,7715.0,1651.0
1962,2019-10-04,123442.0,41982.0,29570.0,12058.0,0.0,22.4,27.8,18.0,1869.0,12354.0,1657.0
1963,2019-10-05,110740.0,35465.0,30572.0,4631.0,1.0,18.7,21.9,14.7,1267.0,9688.0,1619.0
1964,2019-10-06,85176.0,27027.0,29790.0,3383.0,0.0,18.1,22.7,13.2,1185.0,9196.0,1150.0
1965,2019-10-06,85176.0,27027.0,29790.0,1.0,0.0,18.1,22.7,13.2,1185.0,9196.0,1150.0
1966,2019-10-07,111392.0,38761.0,25184.0,11570.0,1.0,14.8,17.9,13.3,1619.0,10851.0,1076.0
1967,2019-10-08,120472.0,41733.0,25248.0,12390.0,0.0,14.7,19.8,10.6,1911.0,12224.0,1416.0
1968,2019-10-09,91158.0,26694.0,22640.0,4444.0,0.0,13.6,20.4,7.7,1007.0,8341.0,1409.0
1969,2019-10-10,115036.0,40793.0,23960.0,12223.0,0.0,15.2,19.8,10.7,1854.0,11717.0,1279.0
1970,2019-10-11,124818.0,44031.0,27870.0,11663.0,0.0,18.8,26.1,13.0,1885.0,12403.0,1429.0
1971,2019-10-12,108166.0,34585.0,28182.0,4429.0,0.0,17.9,23.3,13.3,1206.0,9818.0,1522.0
1972,2019-10-12,108166.0,34585.0,28182.0,1.0,0.0,17.9,23.3,13.3,1206.0,9818.0,1522.0
1973,2019-10-13,74952.0,25379.0,26521.0,3239.0,0.0,17.2,23.8,12.1,1072.0,8148.0,1060.0
1974,2019-10-14,113522.0,40513.0,25441.0,12109.0,0.0,14.4,19.6,9.5,1705.0,11666.0,1264.0
1975,2019-10-15,111190.0,39927.0,23523.0,11874.0,0.0,14.5,20.4,8.8,1781.0,11620.0,1290.0
1976,2019-10-16,113446.0,40759.0,23557.0,12262.0,0.0,14.6,20.8,9.0,1758.0,12086.0,1445.0
1977,2019-10-17,114218.0,41207.0,24517.0,12267.0,0.0,15.4,21.6,11.2,1822.0,12182.0,1385.0
1978,2019-10-18,129324.0,44124.0,30351.0,12794.0,0.0,17.0,22.7,12.0,1822.0,13039.0,1406.0
1979,2019-10-18,129324.0,44124.0,30351.0,2.0,0.0,17.0,22.7,12.0,1822.0,13039.0,1406.0
1980,2019-10-19,122432.0,36774.0,32230.0,4974.0,0.0,17.0,23.1,12.1,1238.0,10261.0,1567.0
1981,2019-10-20,82916.0,27853.0,28422.0,3390.0,0.0,16.5,22.9,12.0,1262.0,8835.0,1070.0
1982,2019-10-20,82916.0,27853.0,28422.0,1.0,0.0,16.5,22.9,12.0,1262.0,8835.0,1070.0
1983,2019-10-21,115420.0,41522.0,25975.0,12011.0,0.0,17.1,24.6,10.9,1764.0,12015.0,1290.0
1984,2019-10-22,114288.0,41331.0,25205.0,12049.0,0.0,18.1,24.4,13.3,1835.0,11750.0,1377.0
1985,2019-10-23,114536.0,41349.0,25220.0,12130.0,0.0,17.0,20.7,14.3,1940.0,11879.0,1367.0
1986,2019-10-23,114536.0,41349.0,25220.0,1.0,0.0,17.0,20.7,14.3,1940.0,11879.0,1367.0
1987,2019-10-24,117058.0,42509.0,25690.0,12221.0,0.0,18.3,23.8,15.3,1796.0,12311.0,1470.0
1988,2019-10-24,117058.0,42509.0,25690.0,2.0,0.0,18.3,23.8,15.3,1796.0,12311.0,1470.0
